asset_id,source,alias
OT-00210,PASSIVE,PLT-03-HMI-765
OT-00210,CMMS,ASSET-200210
OT-00211,CMDB,CMDB-100211
OT-00211,PASSIVE,PLT-03-SAFETY_PLC-655
OT-00211,CMMS,ASSET-200211
OT-00212,CMDB,CMDB-100212
OT-00212,PASSIVE,PLT-03-RTU-314
OT-00212,CMMS,ASSET-200212
OT-00213,CMDB,CMDB-100213
OT-00213,PASSIVE,PLT-03-HMI-292
OT-00213,CMMS,ASSET-200213
OT-00214,CMDB,CMDB-100214
OT-00214,PASSIVE,PLT-03-VFD-763
OT-00214,CMMS,ASSET-200214
OT-00215,CMDB,CMDB-100215
OT-00215,PASSIVE,PLT-03-NETWORK_SWITCH-841
OT-00215,CMMS,ASSET-200215
OT-00216,CMDB,CMDB-100216
OT-00216,PASSIVE,PLT-03-RTU-971
OT-00216,CMMS,ASSET-200216
OT-00217,CMDB,CMDB-100217
OT-00217,PASSIVE,PLT-03-RTU-472
OT-00217,CMMS,ASSET-200217
OT-00218,CMDB,CMDB-100218
OT-00218,PASSIVE,PLT-03-RTU-990
OT-00218,CMMS,ASSET-200218
OT-00219,CMDB,CMDB-100219
OT-00219,PASSIVE,PLT-03-HISTORIAN-946
OT-00219,CMMS,ASSET-200219
OT-00220,CMDB,CMDB-100220
OT-00220,PASSIVE,PLT-03-HISTORIAN-666
OT-00220,CMMS,ASSET-200220
OT-00221,CMDB,CMDB-100221
OT-00221,PASSIVE,PLT-03-VFD-849
OT-00221,CMMS,ASSET-200221
OT-00222,CMDB,CMDB-100222
OT-00222,PASSIVE,PLT-03-IED-066
OT-00222,CMMS,ASSET-200222
OT-00223,CMDB,CMDB-100223
OT-00223,PASSIVE,PLT-03-VFD-043
OT-00223,CMMS,ASSET-200223
OT-00224,CMDB,CMDB-100224
OT-00224,PASSIVE,PLT-03-ENG_WORKSTATION-779
OT-00224,CMMS,ASSET-200224
OT-00225,CMDB,CMDB-100225
OT-00225,PASSIVE,PLT-03-OPC_SERVER-247
OT-00225,CMMS,ASSET-200225
OT-00226,CMDB,CMDB-100226
OT-00226,PASSIVE,PLT-03-DCS_CONTROLLER-654
OT-00226,CMMS,ASSET-200226
OT-00227,CMDB,CMDB-100227
OT-00227,PASSIVE,PLT-03-ENG_WORKSTATION-428
OT-00227,CMMS,ASSET-200227
OT-00228,CMDB,CMDB-100228
OT-00228,PASSIVE,PLT-03-DCS_CONTROLLER-701
OT-00228,CMMS,ASSET-200228
OT-00229,CMDB,CMDB-100229
OT-00229,PASSIVE,PLT-03-HMI-080
OT-00229,CMMS,ASSET-200229
OT-00230,CMDB,CMDB-100230
OT-00230,PASSIVE,PLT-03-HISTORIAN-752
OT-00230,CMMS,ASSET-200230
OT-00231,CMDB,CMDB-100231
OT-00231,PASSIVE,PLT-03-PLC-284
OT-00231,CMMS,ASSET-200231
OT-00232,CMDB,CMDB-100232
OT-00232,PASSIVE,PLT-03-OPC_SERVER-229
OT-00232,CMMS,ASSET-200232
OT-00233,CMDB,CMDB-100233
OT-00233,PASSIVE,PLT-03-NETWORK_SWITCH-607
OT-00233,CMMS,ASSET-200233
OT-00234,CMDB,CMDB-100234
OT-00234,PASSIVE,PLT-03-RTU-026
OT-00234,CMMS,ASSET-200234
OT-00235,CMDB,CMDB-100235
OT-00235,PASSIVE,PLT-03-VFD-206
OT-00235,CMMS,ASSET-200235
OT-00236,CMDB,CMDB-100236
OT-00236,PASSIVE,PLT-03-SAFETY_PLC-567
OT-00236,CMMS,ASSET-200236
OT-00237,CMDB,CMDB-100237
OT-00237,PASSIVE,PLT-03-ENG_WORKSTATION-705
OT-00237,CMMS,ASSET-200237
OT-00238,CMDB,CMDB-100238
OT-00238,PASSIVE,PLT-03-DCS_CONTROLLER-839
OT-00238,CMMS,ASSET-200238
OT-00239,CMDB,CMDB-100239
OT-00239,PASSIVE,PLT-03-OPC_SERVER-835
OT-00239,CMMS,ASSET-200239
OT-00240,CMDB,CMDB-100240
OT-00240,PASSIVE,PLT-03-PLC-623
OT-00240,CMMS,ASSET-200240
OT-00241,CMDB,CMDB-100241
OT-00241,PASSIVE,PLT-03-GATEWAY-026
OT-00241,CMMS,ASSET-200241
OT-00242,CMDB,CMDB-100242
OT-00242,PASSIVE,PLT-03-GATEWAY-868
OT-00242,CMMS,ASSET-200242
OT-00243,CMDB,CMDB-100243
OT-00243,PASSIVE,PLT-03-OPC_SERVER-332
OT-00243,CMMS,ASSET-200243
OT-00244,CMDB,CMDB-100244
OT-00244,PASSIVE,PLT-03-HISTORIAN-252
OT-00244,CMMS,ASSET-200244
OT-00245,CMDB,CMDB-100245
OT-00245,PASSIVE,PLT-03-DCS_CONTROLLER-901
OT-00245,CMMS,ASSET-200245
OT-00246,CMDB,CMDB-100246
OT-00246,PASSIVE,PLT-03-RTU-101
OT-00246,CMMS,ASSET-200246
OT-00247,CMDB,CMDB-100247
OT-00247,PASSIVE,PLT-03-GATEWAY-168
OT-00247,CMMS,ASSET-200247
OT-00248,CMDB,CMDB-100248
OT-00248,PASSIVE,PLT-03-OPC_SERVER-810
OT-00248,CMMS,ASSET-200248
OT-00249,CMDB,CMDB-100249
OT-00249,PASSIVE,PLT-03-SENSOR-981
OT-00249,CMMS,ASSET-200249
OT-00250,CMDB,CMDB-100250
OT-00250,PASSIVE,PLT-03-RTU-192
OT-00250,CMMS,ASSET-200250
OT-00251,CMDB,CMDB-100251
OT-00251,PASSIVE,PLT-03-IED-712
OT-00251,CMMS,ASSET-200251
OT-00252,CMDB,CMDB-100252
OT-00252,PASSIVE,PLT-03-RTU-819
OT-00252,CMMS,ASSET-200252
OT-00253,CMDB,CMDB-100253
OT-00253,PASSIVE,PLT-03-OPC_SERVER-604
OT-00253,CMMS,ASSET-200253
OT-00254,CMDB,CMDB-100254
OT-00254,PASSIVE,PLT-03-VFD-112
OT-00254,CMMS,ASSET-200254
OT-00255,CMDB,CMDB-100255
OT-00255,PASSIVE,PLT-03-SENSOR-239
OT-00255,CMMS,ASSET-200255
OT-00256,CMDB,CMDB-100256
OT-00256,PASSIVE,PLT-03-IED-876
OT-00256,CMMS,ASSET-200256
OT-00257,CMDB,CMDB-100257
OT-00257,PASSIVE,PLT-03-DCS_CONTROLLER-655
OT-00257,CMMS,ASSET-200257
OT-00258,CMDB,CMDB-100258
OT-00258,PASSIVE,PLT-03-PLC-335
OT-00258,CMMS,ASSET-200258
OT-00259,CMDB,CMDB-100259
OT-00259,PASSIVE,PLT-03-IED-609
OT-00259,CMMS,ASSET-200259
OT-00260,CMDB,CMDB-100260
OT-00260,PASSIVE,PLT-03-HISTORIAN-686
OT-00260,CMMS,ASSET-200260
OT-00261,CMDB,CMDB-100261
OT-00261,PASSIVE,PLT-03-RTU-259
OT-00261,CMMS,ASSET-200261
OT-00262,CMDB,CMDB-100262
OT-00262,PASSIVE,PLT-03-HMI-102
OT-00262,CMMS,ASSET-200262
OT-00263,CMDB,CMDB-100263
OT-00263,PASSIVE,PLT-03-SAFETY_PLC-285
OT-00263,CMMS,ASSET-200263
OT-00264,CMDB,CMDB-100264
OT-00264,PASSIVE,PLT-03-RTU-888
OT-00264,CMMS,ASSET-200264
OT-00265,CMDB,CMDB-100265
OT-00265,PASSIVE,PLT-03-RTU-435
OT-00265,CMMS,ASSET-200265
OT-00266,CMDB,CMDB-100266
OT-00266,PASSIVE,PLT-03-PLC-243
OT-00266,CMMS,ASSET-200266
OT-00267,CMDB,CMDB-100267
OT-00267,PASSIVE,PLT-03-HISTORIAN-138
OT-00267,CMMS,ASSET-200267
OT-00268,CMDB,CMDB-100268
OT-00268,PASSIVE,PLT-03-HMI-955
OT-00268,CMMS,ASSET-200268
OT-00269,CMDB,CMDB-100269
OT-00269,PASSIVE,PLT-03-ENG_WORKSTATION-114
OT-00269,CMMS,ASSET-200269
OT-00270,CMDB,CMDB-100270
OT-00270,PASSIVE,PLT-03-ENG_WORKSTATION-592
OT-00270,CMMS,ASSET-200270
OT-00271,CMDB,CMDB-100271
OT-00271,PASSIVE,PLT-03-PLC-753
OT-00271,CMMS,ASSET-200271
OT-00272,CMDB,CMDB-100272
OT-00272,PASSIVE,PLT-03-SENSOR-930
OT-00272,CMMS,ASSET-200272
OT-00273,CMDB,CMDB-100273
OT-00273,PASSIVE,PLT-03-DCS_CONTROLLER-774
OT-00273,CMMS,ASSET-200273
OT-00274,CMDB,CMDB-100274
OT-00274,PASSIVE,PLT-03-HISTORIAN-080
OT-00274,CMMS,ASSET-200274
OT-00275,CMDB,CMDB-100275
OT-00275,PASSIVE,PLT-03-VFD-028
OT-00275,CMMS,ASSET-200275
OT-00276,CMDB,CMDB-100276
OT-00276,PASSIVE,PLT-03-HISTORIAN-219
OT-00276,CMMS,ASSET-200276
OT-00277,CMDB,CMDB-100277
OT-00277,PASSIVE,PLT-03-NETWORK_SWITCH-617
OT-00277,CMMS,ASSET-200277
OT-00278,CMDB,CMDB-100278
OT-00278,PASSIVE,PLT-03-NETWORK_SWITCH-931
OT-00278,CMMS,ASSET-200278
OT-00279,CMDB,CMDB-100279
OT-00279,PASSIVE,PLT-03-PLC-498
OT-00279,CMMS,ASSET-200279
OT-00280,CMDB,CMDB-100280
OT-00280,PASSIVE,PLT-03-SENSOR-036
OT-00280,CMMS,ASSET-200280
OT-00281,CMDB,CMDB-100281
OT-00281,PASSIVE,PLT-03-IED-548
OT-00281,CMMS,ASSET-200281
OT-00282,CMDB,CMDB-100282
OT-00282,PASSIVE,PLT-03-OPC_SERVER-449
OT-00282,CMMS,ASSET-200282
OT-00283,CMDB,CMDB-100283
OT-00283,PASSIVE,PLT-03-SAFETY_PLC-297
OT-00283,CMMS,ASSET-200283
OT-00284,CMDB,CMDB-100284
OT-00284,PASSIVE,PLT-03-IED-688
OT-00284,CMMS,ASSET-200284
OT-00285,CMDB,CMDB-100285
OT-00285,PASSIVE,PLT-03-RTU-536
OT-00285,CMMS,ASSET-200285
OT-00286,CMDB,CMDB-100286
OT-00286,PASSIVE,PLT-03-HMI-674
OT-00286,CMMS,ASSET-200286
OT-00287,CMDB,CMDB-100287
OT-00287,PASSIVE,PLT-03-DCS_CONTROLLER-826
OT-00287,CMMS,ASSET-200287
OT-00288,CMDB,CMDB-100288
OT-00288,PASSIVE,PLT-03-HISTORIAN-645
OT-00288,CMMS,ASSET-200288
OT-00289,CMDB,CMDB-100289
OT-00289,PASSIVE,PLT-03-OPC_SERVER-039
OT-00289,CMMS,ASSET-200289
OT-00290,CMDB,CMDB-100290
OT-00290,PASSIVE,PLT-03-GATEWAY-460
OT-00290,CMMS,ASSET-200290
OT-00291,CMDB,CMDB-100291
OT-00291,PASSIVE,PLT-03-SENSOR-515
OT-00291,CMMS,ASSET-200291
OT-00292,CMDB,CMDB-100292
OT-00292,PASSIVE,PLT-03-GATEWAY-473
OT-00292,CMMS,ASSET-200292
OT-00293,CMDB,CMDB-100293
OT-00293,PASSIVE,PLT-03-DCS_CONTROLLER-182
OT-00293,CMMS,ASSET-200293
OT-00294,CMDB,CMDB-100294
OT-00294,PASSIVE,PLT-03-SAFETY_PLC-422
OT-00294,CMMS,ASSET-200294
OT-00295,CMDB,CMDB-100295
OT-00295,PASSIVE,PLT-03-DCS_CONTROLLER-245
OT-00295,CMMS,ASSET-200295
OT-00296,CMDB,CMDB-100296
OT-00296,PASSIVE,PLT-03-NETWORK_SWITCH-863
OT-00296,CMMS,ASSET-200296
OT-00297,CMDB,CMDB-100297
OT-00297,PASSIVE,PLT-03-OPC_SERVER-493
OT-00297,CMMS,ASSET-200297
OT-00298,CMDB,CMDB-100298
OT-00298,PASSIVE,PLT-03-IED-170
OT-00298,CMMS,ASSET-200298
OT-00299,CMDB,CMDB-100299
OT-00299,PASSIVE,PLT-03-HISTORIAN-979
OT-00299,CMMS,ASSET-200299
OT-00300,CMDB,CMDB-100300
OT-00300,PASSIVE,PLT-03-GATEWAY-432
OT-00300,CMMS,ASSET-200300
OT-00301,CMDB,CMDB-100301
OT-00301,PASSIVE,PLT-03-IED-306
OT-00301,CMMS,ASSET-200301
OT-00302,CMDB,CMDB-100302
OT-00302,PASSIVE,PLT-03-GATEWAY-043
OT-00302,CMMS,ASSET-200302
OT-00303,CMDB,CMDB-100303
OT-00303,PASSIVE,PLT-03-GATEWAY-663
OT-00303,CMMS,ASSET-200303
OT-00304,CMDB,CMDB-100304
OT-00304,PASSIVE,PLT-03-SENSOR-117
OT-00304,CMMS,ASSET-200304
OT-00305,CMDB,CMDB-100305
OT-00305,PASSIVE,PLT-03-HMI-160
OT-00305,CMMS,ASSET-200305
OT-00306,CMDB,CMDB-100306
OT-00306,PASSIVE,PLT-03-RTU-975
OT-00306,CMMS,ASSET-200306
OT-00307,CMDB,CMDB-100307
OT-00307,PASSIVE,PLT-03-ENG_WORKSTATION-011
OT-00307,CMMS,ASSET-200307
OT-00308,CMDB,CMDB-100308
OT-00308,PASSIVE,PLT-03-GATEWAY-684
OT-00308,CMMS,ASSET-200308
OT-00309,CMDB,CMDB-100309
OT-00309,PASSIVE,PLT-03-IED-848
OT-00309,CMMS,ASSET-200309
OT-00310,CMDB,CMDB-100310
OT-00310,PASSIVE,PLT-03-GATEWAY-459
OT-00310,CMMS,ASSET-200310
OT-00311,CMDB,CMDB-100311
OT-00311,PASSIVE,PLT-03-HMI-776
OT-00311,CMMS,ASSET-200311
OT-00312,CMDB,CMDB-100312
OT-00312,PASSIVE,PLT-03-PLC-307
OT-00312,CMMS,ASSET-200312
OT-00313,CMDB,CMDB-100313
OT-00313,PASSIVE,PLT-03-SENSOR-468
OT-00313,CMMS,ASSET-200313
OT-00314,CMDB,CMDB-100314
OT-00314,PASSIVE,PLT-03-SENSOR-006
OT-00314,CMMS,ASSET-200314
OT-00315,CMDB,CMDB-100315
OT-00315,PASSIVE,PLT-03-VFD-369
OT-00315,CMMS,ASSET-200315
OT-00316,CMDB,CMDB-100316
OT-00316,PASSIVE,PLT-03-PLC-925
OT-00316,CMMS,ASSET-200316
OT-00317,CMDB,CMDB-100317
OT-00317,PASSIVE,PLT-03-SAFETY_PLC-473
OT-00317,CMMS,ASSET-200317
OT-00318,CMDB,CMDB-100318
OT-00318,PASSIVE,PLT-03-ENG_WORKSTATION-645
OT-00318,CMMS,ASSET-200318
OT-00319,CMDB,CMDB-100319
OT-00319,PASSIVE,PLT-03-NETWORK_SWITCH-971
OT-00319,CMMS,ASSET-200319
OT-00320,CMDB,CMDB-100320
OT-00320,PASSIVE,PLT-03-HMI-402
OT-00320,CMMS,ASSET-200320
OT-00321,CMDB,CMDB-100321
OT-00321,PASSIVE,PLT-03-SENSOR-138
OT-00321,CMMS,ASSET-200321
OT-00322,CMDB,CMDB-100322
OT-00322,PASSIVE,PLT-04-PLC-052
OT-00322,CMMS,ASSET-200322
OT-00323,CMDB,CMDB-100323
OT-00323,PASSIVE,PLT-04-HMI-658
OT-00323,CMMS,ASSET-200323
OT-00324,CMDB,CMDB-100324
OT-00324,PASSIVE,PLT-04-SENSOR-398
OT-00324,CMMS,ASSET-200324
OT-00325,CMDB,CMDB-100325
OT-00325,PASSIVE,PLT-04-NETWORK_SWITCH-920
OT-00325,CMMS,ASSET-200325
OT-00326,CMDB,CMDB-100326
OT-00326,PASSIVE,PLT-04-RTU-092
OT-00326,CMMS,ASSET-200326
OT-00327,CMDB,CMDB-100327
OT-00327,PASSIVE,PLT-04-HISTORIAN-919
OT-00327,CMMS,ASSET-200327
OT-00328,CMDB,CMDB-100328
OT-00328,PASSIVE,PLT-04-PLC-938
OT-00328,CMMS,ASSET-200328
OT-00329,CMDB,CMDB-100329
OT-00329,PASSIVE,PLT-04-RTU-462
OT-00329,CMMS,ASSET-200329
OT-00330,CMDB,CMDB-100330
OT-00330,PASSIVE,PLT-04-NETWORK_SWITCH-230
OT-00330,CMMS,ASSET-200330
OT-00331,CMDB,CMDB-100331
OT-00331,PASSIVE,PLT-04-ENG_WORKSTATION-698
OT-00331,CMMS,ASSET-200331
OT-00332,CMDB,CMDB-100332
OT-00332,PASSIVE,PLT-04-OPC_SERVER-292
OT-00332,CMMS,ASSET-200332
OT-00333,CMDB,CMDB-100333
OT-00333,PASSIVE,PLT-04-HMI-741
OT-00333,CMMS,ASSET-200333
OT-00334,CMDB,CMDB-100334
OT-00334,PASSIVE,PLT-04-DCS_CONTROLLER-193
OT-00334,CMMS,ASSET-200334
OT-00335,CMDB,CMDB-100335
OT-00335,PASSIVE,PLT-04-NETWORK_SWITCH-781
OT-00335,CMMS,ASSET-200335
OT-00336,CMDB,CMDB-100336
OT-00336,PASSIVE,PLT-04-SENSOR-590
OT-00336,CMMS,ASSET-200336
OT-00337,CMDB,CMDB-100337
OT-00337,PASSIVE,PLT-04-IED-454
OT-00337,CMMS,ASSET-200337
OT-00338,CMDB,CMDB-100338
OT-00338,PASSIVE,PLT-04-PLC-048
OT-00338,CMMS,ASSET-200338
OT-00339,CMDB,CMDB-100339
OT-00339,PASSIVE,PLT-04-HISTORIAN-713
OT-00339,CMMS,ASSET-200339
OT-00340,CMDB,CMDB-100340
OT-00340,PASSIVE,PLT-04-RTU-260
OT-00340,CMMS,ASSET-200340
OT-00341,CMDB,CMDB-100341
OT-00341,PASSIVE,PLT-04-PLC-129
OT-00341,CMMS,ASSET-200341
OT-00342,CMDB,CMDB-100342
OT-00342,PASSIVE,PLT-04-OPC_SERVER-470
OT-00342,CMMS,ASSET-200342
OT-00343,CMDB,CMDB-100343
OT-00343,PASSIVE,PLT-04-RTU-120
OT-00343,CMMS,ASSET-200343
OT-00344,CMDB,CMDB-100344
OT-00344,PASSIVE,PLT-04-PLC-863
OT-00344,CMMS,ASSET-200344
OT-00345,CMDB,CMDB-100345
OT-00345,PASSIVE,PLT-04-HISTORIAN-216
OT-00345,CMMS,ASSET-200345
OT-00346,CMDB,CMDB-100346
OT-00346,PASSIVE,PLT-04-IED-022
OT-00346,CMMS,ASSET-200346
OT-00347,CMDB,CMDB-100347
OT-00347,PASSIVE,PLT-04-IED-529
OT-00347,CMMS,ASSET-200347
OT-00348,CMDB,CMDB-100348
OT-00348,PASSIVE,PLT-04-PLC-115
OT-00348,CMMS,ASSET-200348
OT-00349,CMDB,CMDB-100349
OT-00349,PASSIVE,PLT-04-GATEWAY-946
OT-00349,CMMS,ASSET-200349
OT-00350,CMDB,CMDB-100350
OT-00350,PASSIVE,PLT-04-DCS_CONTROLLER-756
OT-00350,CMMS,ASSET-200350
OT-00351,CMDB,CMDB-100351
OT-00351,PASSIVE,PLT-04-IED-711
OT-00351,CMMS,ASSET-200351
OT-00352,CMDB,CMDB-100352
OT-00352,PASSIVE,PLT-04-ENG_WORKSTATION-728
OT-00352,CMMS,ASSET-200352
OT-00353,CMDB,CMDB-100353
OT-00353,PASSIVE,PLT-04-RTU-453
OT-00353,CMMS,ASSET-200353
OT-00354,CMDB,CMDB-100354
OT-00354,PASSIVE,PLT-04-HMI-614
OT-00354,CMMS,ASSET-200354
OT-00355,CMDB,CMDB-100355
OT-00355,PASSIVE,PLT-04-IED-308
OT-00355,CMMS,ASSET-200355
OT-00356,CMDB,CMDB-100356
OT-00356,PASSIVE,PLT-04-HISTORIAN-885
OT-00356,CMMS,ASSET-200356
OT-00357,CMDB,CMDB-100357
OT-00357,PASSIVE,PLT-04-RTU-916
OT-00357,CMMS,ASSET-200357
OT-00358,CMDB,CMDB-100358
OT-00358,PASSIVE,PLT-04-SAFETY_PLC-720
OT-00358,CMMS,ASSET-200358
OT-00359,CMDB,CMDB-100359
OT-00359,PASSIVE,PLT-04-NETWORK_SWITCH-254
OT-00359,CMMS,ASSET-200359
OT-00360,CMDB,CMDB-100360
OT-00360,PASSIVE,PLT-04-PLC-490
OT-00360,CMMS,ASSET-200360
OT-00361,CMDB,CMDB-100361
OT-00361,PASSIVE,PLT-04-IED-374
OT-00361,CMMS,ASSET-200361
OT-00362,CMDB,CMDB-100362
OT-00362,PASSIVE,PLT-04-PLC-417
OT-00362,CMMS,ASSET-200362
OT-00363,CMDB,CMDB-100363
OT-00363,PASSIVE,PLT-04-HMI-746
OT-00363,CMMS,ASSET-200363
OT-00364,CMDB,CMDB-100364
OT-00364,PASSIVE,PLT-04-NETWORK_SWITCH-376
OT-00364,CMMS,ASSET-200364
OT-00365,CMDB,CMDB-100365
OT-00365,PASSIVE,PLT-04-DCS_CONTROLLER-168
OT-00365,CMMS,ASSET-200365
OT-00366,CMDB,CMDB-100366
OT-00366,PASSIVE,PLT-04-SENSOR-570
OT-00366,CMMS,ASSET-200366
OT-00367,CMDB,CMDB-100367
OT-00367,PASSIVE,PLT-04-SENSOR-822
OT-00367,CMMS,ASSET-200367
OT-00368,CMDB,CMDB-100368
OT-00368,PASSIVE,PLT-04-GATEWAY-627
OT-00368,CMMS,ASSET-200368
OT-00369,CMDB,CMDB-100369
OT-00369,PASSIVE,PLT-04-VFD-367
OT-00369,CMMS,ASSET-200369
OT-00370,CMDB,CMDB-100370
OT-00370,PASSIVE,PLT-04-OPC_SERVER-281
OT-00370,CMMS,ASSET-200370
OT-00371,CMDB,CMDB-100371
OT-00371,PASSIVE,PLT-04-PLC-887
OT-00371,CMMS,ASSET-200371
OT-00372,CMDB,CMDB-100372
OT-00372,PASSIVE,PLT-04-PLC-763
OT-00372,CMMS,ASSET-200372
OT-00373,CMDB,CMDB-100373
OT-00373,PASSIVE,PLT-04-GATEWAY-088
OT-00373,CMMS,ASSET-200373
OT-00374,CMDB,CMDB-100374
OT-00374,PASSIVE,PLT-04-RTU-577
OT-00374,CMMS,ASSET-200374
OT-00375,CMDB,CMDB-100375
OT-00375,PASSIVE,PLT-04-DCS_CONTROLLER-293
OT-00375,CMMS,ASSET-200375
OT-00376,CMDB,CMDB-100376
OT-00376,PASSIVE,PLT-04-OPC_SERVER-544
OT-00376,CMMS,ASSET-200376
OT-00377,CMDB,CMDB-100377
OT-00377,PASSIVE,PLT-04-RTU-508
OT-00377,CMMS,ASSET-200377
OT-00378,CMDB,CMDB-100378
OT-00378,PASSIVE,PLT-04-DCS_CONTROLLER-313
OT-00378,CMMS,ASSET-200378
OT-00379,CMDB,CMDB-100379
OT-00379,PASSIVE,PLT-04-PLC-171
OT-00379,CMMS,ASSET-200379
OT-00380,CMDB,CMDB-100380
OT-00380,PASSIVE,PLT-04-VFD-733
OT-00380,CMMS,ASSET-200380
OT-00381,CMDB,CMDB-100381
OT-00381,PASSIVE,PLT-04-SAFETY_PLC-618
OT-00381,CMMS,ASSET-200381
OT-00382,CMDB,CMDB-100382
OT-00382,PASSIVE,PLT-04-HISTORIAN-956
OT-00382,CMMS,ASSET-200382
OT-00383,CMDB,CMDB-100383
OT-00383,PASSIVE,PLT-04-RTU-513
OT-00383,CMMS,ASSET-200383
OT-00384,CMDB,CMDB-100384
OT-00384,PASSIVE,PLT-04-PLC-497
OT-00384,CMMS,ASSET-200384
OT-00385,CMDB,CMDB-100385
OT-00385,PASSIVE,PLT-04-SENSOR-709
OT-00385,CMMS,ASSET-200385
OT-00386,CMDB,CMDB-100386
OT-00386,PASSIVE,PLT-04-OPC_SERVER-273
OT-00386,CMMS,ASSET-200386
OT-00387,CMDB,CMDB-100387
OT-00387,PASSIVE,PLT-04-NETWORK_SWITCH-918
OT-00387,CMMS,ASSET-200387
OT-00388,CMDB,CMDB-100388
OT-00388,PASSIVE,PLT-04-ENG_WORKSTATION-214
OT-00388,CMMS,ASSET-200388
OT-00389,CMDB,CMDB-100389
OT-00389,PASSIVE,PLT-04-GATEWAY-812
OT-00389,CMMS,ASSET-200389
OT-00390,CMDB,CMDB-100390
OT-00390,PASSIVE,PLT-04-OPC_SERVER-983
OT-00390,CMMS,ASSET-200390
OT-00391,CMDB,CMDB-100391
OT-00391,PASSIVE,PLT-04-PLC-217
OT-00391,CMMS,ASSET-200391
OT-00392,CMDB,CMDB-100392
OT-00392,PASSIVE,PLT-04-PLC-538
OT-00392,CMMS,ASSET-200392
OT-00393,CMDB,CMDB-100393
OT-00393,PASSIVE,PLT-04-SAFETY_PLC-310
OT-00393,CMMS,ASSET-200393
OT-00394,CMDB,CMDB-100394
OT-00394,PASSIVE,PLT-04-IED-340
OT-00394,CMMS,ASSET-200394
OT-00395,CMDB,CMDB-100395
OT-00395,PASSIVE,PLT-04-PLC-775
OT-00395,CMMS,ASSET-200395
OT-00396,CMDB,CMDB-100396
OT-00396,PASSIVE,PLT-04-SENSOR-562
OT-00396,CMMS,ASSET-200396
OT-00397,CMDB,CMDB-100397
OT-00397,PASSIVE,PLT-04-SAFETY_PLC-955
OT-00397,CMMS,ASSET-200397
OT-00398,CMDB,CMDB-100398
OT-00398,PASSIVE,PLT-04-HMI-922
OT-00398,CMMS,ASSET-200398
OT-00399,CMDB,CMDB-100399
OT-00399,PASSIVE,PLT-04-VFD-252
OT-00399,CMMS,ASSET-200399
OT-00400,CMDB,CMDB-100400
OT-00400,PASSIVE,PLT-04-ENG_WORKSTATION-972
OT-00400,CMMS,ASSET-200400
OT-00401,CMDB,CMDB-100401
OT-00401,PASSIVE,PLT-04-IED-338
OT-00401,CMMS,ASSET-200401
OT-00402,CMDB,CMDB-100402
OT-00402,PASSIVE,PLT-04-DCS_CONTROLLER-091
OT-00402,CMMS,ASSET-200402
OT-00403,CMDB,CMDB-100403
OT-00403,PASSIVE,PLT-04-SENSOR-123
OT-00403,CMMS,ASSET-200403
OT-00404,CMDB,CMDB-100404
OT-00404,PASSIVE,PLT-04-GATEWAY-876
OT-00404,CMMS,ASSET-200404
OT-00405,CMDB,CMDB-100405
OT-00405,PASSIVE,PLT-04-SAFETY_PLC-844
OT-00405,CMMS,ASSET-200405
OT-00406,CMDB,CMDB-100406
OT-00406,PASSIVE,PLT-04-ENG_WORKSTATION-640
OT-00406,CMMS,ASSET-200406
OT-00407,CMDB,CMDB-100407
OT-00407,PASSIVE,PLT-04-SAFETY_PLC-222
OT-00407,CMMS,ASSET-200407
OT-00408,CMDB,CMDB-100408
OT-00408,PASSIVE,PLT-04-HMI-239
OT-00408,CMMS,ASSET-200408
OT-00409,CMDB,CMDB-100409
OT-00409,PASSIVE,PLT-04-NETWORK_SWITCH-155
OT-00409,CMMS,ASSET-200409
OT-00410,CMDB,CMDB-100410
OT-00410,PASSIVE,PLT-04-VFD-781
OT-00410,CMMS,ASSET-200410
OT-00411,CMDB,CMDB-100411
OT-00411,PASSIVE,PLT-04-HISTORIAN-518
OT-00411,CMMS,ASSET-200411
OT-00412,CMDB,CMDB-100412
OT-00412,PASSIVE,PLT-04-NETWORK_SWITCH-905
OT-00412,CMMS,ASSET-200412
OT-00413,CMDB,CMDB-100413
OT-00413,PASSIVE,PLT-04-ENG_WORKSTATION-444
OT-00413,CMMS,ASSET-200413
OT-00414,CMDB,CMDB-100414
OT-00414,PASSIVE,PLT-04-VFD-408
OT-00414,CMMS,ASSET-200414
OT-00415,CMDB,CMDB-100415
OT-00415,PASSIVE,PLT-04-DCS_CONTROLLER-339
OT-00415,CMMS,ASSET-200415
OT-00416,CMDB,CMDB-100416
OT-00416,PASSIVE,PLT-04-OPC_SERVER-754
OT-00416,CMMS,ASSET-200416
OT-00417,CMDB,CMDB-100417
OT-00417,PASSIVE,PLT-04-PLC-522
OT-00417,CMMS,ASSET-200417
OT-00418,CMDB,CMDB-100418
OT-00418,PASSIVE,PLT-04-GATEWAY-897
OT-00418,CMMS,ASSET-200418
OT-00419,CMDB,CMDB-100419
OT-00419,PASSIVE,PLT-04-HMI-949
OT-00419,CMMS,ASSET-200419
OT-00420,CMDB,CMDB-100420
OT-00420,PASSIVE,PLT-04-OPC_SERVER-497
OT-00420,CMMS,ASSET-200420
OT-00421,CMDB,CMDB-100421
OT-00421,PASSIVE,PLT-04-GATEWAY-011
OT-00421,CMMS,ASSET-200421
OT-00422,CMDB,CMDB-100422
