asset_id,plant_id,asset_type,vendor,model,firmware,ip_address,zone,protocol,registered_state,observed_state,criticality,owner,backup_age_days
OT-00157,PLT-02,PLC,RemoteAssist,MDL-59,8.9.0,10.2.15.52,L1_CONTROL,PROFINET,ACTIVE,ONLINE,CRITICAL,Vendor,68
OT-00158,PLT-02,PLC,SensorTech,MDL-42,8.5.4,10.2.20.168,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Unknown,297
OT-00159,PLT-02,SAFETY_PLC,FieldLink,MDL-30,4.2.9,10.2.20.240,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,89
OT-00160,PLT-02,HISTORIAN,RemoteAssist,MDL-53,5.5.6,10.2.14.199,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,LOW,Engineering,341
OT-00161,PLT-02,NETWORK_SWITCH,SafeLogic,MDL-88,3.2.7,10.2.1.185,L1_CONTROL,PROFIBUS,UNKNOWN,ONLINE,MEDIUM,Unknown,5
OT-00162,PLT-02,DCS_CONTROLLER,FieldLink,MDL-77,1.5.2,10.2.13.215,DMZ,DNP3,ACTIVE,OFFLINE,MEDIUM,Unknown,99
OT-00163,PLT-02,VFD,LegacyPLC,MDL-50,5.1.6,10.2.13.217,L0_FIELD,IEC104,ACTIVE,ONLINE,HIGH,OT Security,37
OT-00164,PLT-02,IED,SensorTech,MDL-79,4.1.5,10.2.2.35,DMZ,PROFIBUS,ACTIVE,ONLINE,LOW,OT Security,153
OT-00165,PLT-02,PLC,RemoteAssist,MDL-14,4.4.1,10.2.5.106,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,68
OT-00166,PLT-02,SAFETY_PLC,RemoteAssist,MDL-69,9.9.2,10.2.10.161,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,339
OT-00167,PLT-02,SENSOR,FieldLink,MDL-31,4.5.9,10.2.2.201,L0_FIELD,OPC_UA,RETIRED,ONLINE,HIGH,Unknown,155
OT-00168,PLT-02,RTU,LegacyPLC,MDL-44,2.3.1,10.2.14.243,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,347
OT-00169,PLT-02,NETWORK_SWITCH,SensorTech,MDL-11,2.0.6,10.2.6.172,DMZ,EtherNetIP,RETIRED,ONLINE,HIGH,Vendor,390
OT-00170,PLT-02,NETWORK_SWITCH,FieldLink,MDL-18,4.0.5,10.2.5.102,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Unknown,218
OT-00171,PLT-02,PLC,SafeLogic,MDL-48,1.3.7,10.2.11.88,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Maintenance,92
OT-00172,PLT-02,SENSOR,FieldLink,MDL-95,9.7.2,10.2.10.85,L3_SITE_OPS,VendorSerial,ACTIVE,OFFLINE,HIGH,Unknown,68
OT-00173,PLT-02,IED,ControlWorks,MDL-39,1.4.4,10.2.7.169,DMZ,IEC61850,UNKNOWN,ONLINE,HIGH,Vendor,314
OT-00174,PLT-02,ENG_WORKSTATION,ControlWorks,MDL-54,7.3.1,10.2.1.112,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,287
OT-00175,PLT-02,GATEWAY,RemoteAssist,MDL-14,1.0.3,10.2.17.61,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Maintenance,332
OT-00176,PLT-02,DCS_CONTROLLER,HistorianX,MDL-90,9.0.2,10.2.10.213,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,HIGH,Vendor,289
OT-00177,PLT-02,PLC,RemoteAssist,MDL-45,6.9.4,10.2.15.241,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,LOW,Maintenance,379
OT-00178,PLT-02,SENSOR,LegacyPLC,MDL-32,3.4.6,10.2.18.222,L1_CONTROL,OPC_DA,UNKNOWN,OFFLINE,HIGH,Operations,167
OT-00179,PLT-02,IED,LegacyPLC,MDL-91,5.3.2,10.2.7.85,DMZ,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,13
OT-00180,PLT-02,ENG_WORKSTATION,NetSwitchCo,MDL-35,7.7.2,10.2.7.4,L0_FIELD,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,68
OT-00181,PLT-02,RTU,RemoteAssist,MDL-62,6.5.1,10.2.14.189,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,MEDIUM,OT Security,65
OT-00182,PLT-02,OPC_SERVER,RemoteAssist,MDL-86,2.5.0,10.2.18.240,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Engineering,181
OT-00183,PLT-02,DCS_CONTROLLER,SensorTech,MDL-15,1.0.7,10.2.14.76,L1_CONTROL,EtherNetIP,RETIRED,ONLINE,MEDIUM,Engineering,112
OT-00184,PLT-02,PLC,NetSwitchCo,MDL-36,8.3.3,10.2.3.200,DMZ,OPC_DA,ACTIVE,INTERMITTENT,MEDIUM,Maintenance,246
OT-00185,PLT-02,NETWORK_SWITCH,MotorDriveCo,MDL-30,8.6.1,10.2.13.208,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,244
OT-00186,PLT-02,SENSOR,ProcessSys,MDL-72,4.9.2,10.2.8.166,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,242
OT-00187,PLT-02,SAFETY_PLC,RemoteAssist,MDL-72,4.6.2,10.2.12.241,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,HIGH,OT Security,419
OT-00188,PLT-02,HMI,MotorDriveCo,MDL-30,4.9.2,10.2.19.27,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Vendor,224
OT-00189,PLT-02,ENG_WORKSTATION,ControlWorks,MDL-57,9.5.5,10.2.5.15,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,HIGH,Unknown,150
OT-00190,PLT-02,ENG_WORKSTATION,SensorTech,MDL-68,5.2.8,10.2.9.154,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,Vendor,184
OT-00191,PLT-02,HISTORIAN,NetSwitchCo,MDL-24,3.9.1,10.2.14.103,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,CRITICAL,Unknown,309
OT-00192,PLT-02,GATEWAY,LegacyPLC,MDL-44,7.3.8,10.2.10.142,L1_CONTROL,IEC61850,ACTIVE,OFFLINE,HIGH,Operations,371
OT-00193,PLT-02,DCS_CONTROLLER,RemoteAssist,MDL-28,6.9.1,10.2.2.50,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,MEDIUM,Operations,204
OT-00194,PLT-02,HMI,RemoteAssist,MDL-20,3.8.1,10.2.1.37,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,HIGH,Operations,8
OT-00195,PLT-02,GATEWAY,SensorTech,MDL-78,6.3.3,10.2.6.44,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,MEDIUM,Maintenance,142
OT-00196,PLT-02,IED,LegacyPLC,MDL-34,2.3.5,10.2.3.118,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,318
OT-00197,PLT-02,HMI,NetSwitchCo,MDL-36,4.0.5,10.2.19.40,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,HIGH,Engineering,348
OT-00198,PLT-02,VFD,ProcessSys,MDL-92,9.5.2,10.2.9.226,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,HIGH,Engineering,301
OT-00199,PLT-02,NETWORK_SWITCH,FieldLink,MDL-33,9.1.5,10.2.5.171,L1_CONTROL,IEC61850,RETIRED,ONLINE,LOW,Engineering,284
OT-00200,PLT-02,SENSOR,LegacyPLC,MDL-41,4.8.9,10.2.7.156,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,Engineering,227
OT-00201,PLT-02,RTU,LegacyPLC,MDL-16,4.7.6,10.2.5.113,DMZ,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,176
OT-00202,PLT-02,SAFETY_PLC,ControlWorks,MDL-45,2.5.6,10.2.5.108,L0_FIELD,DNP3,ACTIVE,ONLINE,MEDIUM,OT Security,233
OT-00203,PLT-02,DCS_CONTROLLER,SafeLogic,MDL-86,2.0.2,10.2.8.174,L3_SITE_OPS,IEC104,ACTIVE,UNSEEN,CRITICAL,Engineering,264
OT-00204,PLT-02,RTU,NetSwitchCo,MDL-89,5.7.7,10.2.3.86,L1_CONTROL,PROFIBUS,ACTIVE,INTERMITTENT,HIGH,Vendor,305
OT-00205,PLT-02,HISTORIAN,HistorianX,MDL-36,3.9.3,10.2.19.97,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,MEDIUM,Operations,405
OT-00206,PLT-02,ENG_WORKSTATION,ControlWorks,MDL-31,7.2.2,10.2.13.146,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,CRITICAL,Engineering,198
OT-00207,PLT-02,ENG_WORKSTATION,NetSwitchCo,MDL-95,9.1.7,10.2.10.54,L0_FIELD,IEC61850,ACTIVE,ONLINE,CRITICAL,Engineering,395
OT-00208,PLT-03,SAFETY_PLC,RemoteAssist,MDL-68,1.5.6,10.3.8.157,L2_SUPERVISORY,ModbusTCP,UNKNOWN,ONLINE,CRITICAL,Unknown,354
OT-00209,PLT-03,GATEWAY,FieldLink,MDL-35,7.6.6,10.3.9.6,L3_SITE_OPS,DNP3,RETIRED,ONLINE,CRITICAL,Operations,165
OT-00210,PLT-03,HMI,ControlWorks,MDL-81,1.9.1,10.3.2.8,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,MEDIUM,Maintenance,92
OT-00211,PLT-03,SAFETY_PLC,SensorTech,MDL-80,5.0.4,10.3.17.57,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Engineering,177
OT-00212,PLT-03,RTU,LegacyPLC,MDL-50,2.0.6,10.3.11.194,L0_FIELD,OPC_UA,ACTIVE,ONLINE,HIGH,Engineering,32
OT-00213,PLT-03,HMI,ProcessSys,MDL-90,3.2.9,10.3.3.17,DMZ,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Unknown,399
OT-00214,PLT-03,VFD,LegacyPLC,MDL-94,5.3.4,10.3.8.132,L0_FIELD,ModbusTCP,ACTIVE,OFFLINE,CRITICAL,Vendor,20
OT-00215,PLT-03,NETWORK_SWITCH,SafeLogic,MDL-38,4.7.7,10.3.8.123,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,MEDIUM,Vendor,382
OT-00216,PLT-03,RTU,ControlWorks,MDL-19,5.2.7,10.3.2.211,L0_FIELD,PROFINET,ACTIVE,ONLINE,CRITICAL,Unknown,72
OT-00217,PLT-03,RTU,ControlWorks,MDL-97,3.8.4,10.3.3.7,L2_SUPERVISORY,IEC61850,RETIRED,ONLINE,HIGH,Vendor,101
OT-00218,PLT-03,RTU,ControlWorks,MDL-96,5.0.9,10.3.20.201,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,220
OT-00219,PLT-03,HISTORIAN,NetSwitchCo,MDL-47,2.5.8,10.3.19.191,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,CRITICAL,OT Security,201
OT-00220,PLT-03,HISTORIAN,NetSwitchCo,MDL-89,3.0.1,10.3.6.61,L1_CONTROL,IEC104,ACTIVE,INTERMITTENT,CRITICAL,Engineering,271
OT-00221,PLT-03,VFD,RemoteAssist,MDL-43,9.4.9,10.3.1.135,L3_SITE_OPS,IEC104,UNKNOWN,ONLINE,HIGH,Unknown,147
OT-00222,PLT-03,IED,SafeLogic,MDL-51,2.5.0,10.3.2.220,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,CRITICAL,Engineering,11
OT-00223,PLT-03,VFD,LegacyPLC,MDL-91,7.1.3,10.3.18.216,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Maintenance,66
OT-00224,PLT-03,ENG_WORKSTATION,SensorTech,MDL-55,6.3.2,10.3.19.15,L2_SUPERVISORY,VendorSerial,ACTIVE,UNSEEN,HIGH,OT Security,175
OT-00225,PLT-03,OPC_SERVER,RemoteAssist,MDL-34,7.4.0,10.3.11.138,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,CRITICAL,OT Security,7
OT-00226,PLT-03,DCS_CONTROLLER,SensorTech,MDL-76,5.0.6,10.3.17.208,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,LOW,Operations,49
OT-00227,PLT-03,ENG_WORKSTATION,RemoteAssist,MDL-30,8.8.2,10.3.10.116,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Engineering,262
OT-00228,PLT-03,DCS_CONTROLLER,MotorDriveCo,MDL-12,9.9.9,10.3.18.38,DMZ,PROFINET,ACTIVE,UNSEEN,HIGH,Engineering,249
OT-00229,PLT-03,HMI,FieldLink,MDL-90,7.6.4,10.3.18.159,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,91
OT-00230,PLT-03,HISTORIAN,NetSwitchCo,MDL-89,4.2.8,10.3.4.61,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,30
OT-00231,PLT-03,PLC,ProcessSys,MDL-21,9.1.0,10.3.6.54,DMZ,PROFIBUS,RETIRED,UNSEEN,LOW,Vendor,33
OT-00232,PLT-03,OPC_SERVER,RemoteAssist,MDL-62,4.9.9,10.3.15.226,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Engineering,363
OT-00233,PLT-03,NETWORK_SWITCH,FieldLink,MDL-52,4.9.0,10.3.9.178,DMZ,PROFINET,ACTIVE,ONLINE,LOW,Unknown,404
OT-00234,PLT-03,RTU,NetSwitchCo,MDL-74,6.0.6,10.3.4.111,L1_CONTROL,EtherNetIP,UNKNOWN,ONLINE,HIGH,Engineering,29
OT-00235,PLT-03,VFD,NetSwitchCo,MDL-60,5.1.1,10.3.6.125,DMZ,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,400
OT-00236,PLT-03,SAFETY_PLC,ProcessSys,MDL-47,6.2.4,10.3.13.29,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,159
OT-00237,PLT-03,ENG_WORKSTATION,FieldLink,MDL-38,1.4.1,10.3.18.69,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Maintenance,158
OT-00238,PLT-03,DCS_CONTROLLER,SensorTech,MDL-47,8.4.6,10.3.5.21,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,HIGH,Vendor,265
OT-00239,PLT-03,OPC_SERVER,ProcessSys,MDL-51,8.3.2,10.3.5.71,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,Unknown,143
OT-00240,PLT-03,PLC,FieldLink,MDL-70,5.7.4,10.3.7.126,DMZ,VendorSerial,ACTIVE,ONLINE,CRITICAL,OT Security,189
OT-00241,PLT-03,GATEWAY,RemoteAssist,MDL-58,8.1.5,10.3.4.173,L3_SITE_OPS,OPC_DA,ACTIVE,INTERMITTENT,MEDIUM,Maintenance,4
OT-00242,PLT-03,GATEWAY,MotorDriveCo,MDL-47,8.8.0,10.3.7.116,L0_FIELD,IEC104,ACTIVE,ONLINE,CRITICAL,Maintenance,83
OT-00243,PLT-03,OPC_SERVER,LegacyPLC,MDL-25,9.5.7,10.3.5.189,L1_CONTROL,DNP3,ACTIVE,ONLINE,HIGH,OT Security,194
OT-00244,PLT-03,HISTORIAN,LegacyPLC,MDL-29,5.5.5,10.3.18.117,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,OT Security,81
OT-00245,PLT-03,DCS_CONTROLLER,LegacyPLC,MDL-89,6.1.3,10.3.6.5,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,CRITICAL,Engineering,274
OT-00246,PLT-03,RTU,SafeLogic,MDL-69,6.8.2,10.3.12.70,DMZ,IEC104,UNKNOWN,ONLINE,HIGH,Operations,386
OT-00247,PLT-03,GATEWAY,NetSwitchCo,MDL-48,5.0.3,10.3.2.201,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Maintenance,161
OT-00248,PLT-03,OPC_SERVER,ControlWorks,MDL-56,2.9.1,10.3.9.194,L0_FIELD,OPC_UA,ACTIVE,ONLINE,HIGH,Maintenance,95
OT-00249,PLT-03,SENSOR,ProcessSys,MDL-94,2.0.4,10.3.7.120,DMZ,OPC_DA,RETIRED,ONLINE,HIGH,Maintenance,294
OT-00250,PLT-03,RTU,SensorTech,MDL-72,3.0.3,10.3.16.225,DMZ,IEC61850,ACTIVE,ONLINE,CRITICAL,Unknown,331
OT-00251,PLT-03,IED,NetSwitchCo,MDL-70,7.4.7,10.3.12.198,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,Maintenance,176
OT-00252,PLT-03,RTU,MotorDriveCo,MDL-57,3.0.3,10.3.13.130,L0_FIELD,PROFINET,ACTIVE,ONLINE,CRITICAL,Operations,37
OT-00253,PLT-03,OPC_SERVER,NetSwitchCo,MDL-63,7.4.4,10.3.14.249,L0_FIELD,VendorSerial,ACTIVE,INTERMITTENT,CRITICAL,Engineering,264
OT-00254,PLT-03,VFD,SafeLogic,MDL-69,2.8.4,10.3.19.141,L0_FIELD,IEC104,ACTIVE,ONLINE,CRITICAL,Maintenance,87
OT-00255,PLT-03,SENSOR,SensorTech,MDL-41,4.0.9,10.3.13.143,DMZ,OPC_DA,ACTIVE,ONLINE,HIGH,Maintenance,165
OT-00256,PLT-03,IED,SensorTech,MDL-86,2.2.4,10.3.16.230,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,116
OT-00257,PLT-03,DCS_CONTROLLER,RemoteAssist,MDL-42,6.9.5,10.3.2.140,L1_CONTROL,IEC61850,ACTIVE,OFFLINE,CRITICAL,OT Security,145
OT-00258,PLT-03,PLC,ProcessSys,MDL-45,2.1.3,10.3.4.231,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,OT Security,169
OT-00259,PLT-03,IED,ControlWorks,MDL-73,3.2.0,10.3.13.176,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,HIGH,Vendor,415
OT-00260,PLT-03,HISTORIAN,MotorDriveCo,MDL-21,7.6.8,10.3.16.177,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,HIGH,OT Security,313
OT-00261,PLT-03,RTU,FieldLink,MDL-37,8.9.6,10.3.8.243,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,HIGH,OT Security,346
OT-00262,PLT-03,HMI,LegacyPLC,MDL-54,2.9.7,10.3.15.176,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Unknown,32
OT-00263,PLT-03,SAFETY_PLC,FieldLink,MDL-32,9.2.0,10.3.14.25,L0_FIELD,IEC61850,UNKNOWN,ONLINE,CRITICAL,Unknown,301
OT-00264,PLT-03,RTU,SensorTech,MDL-70,7.4.4,10.3.16.163,DMZ,PROFINET,ACTIVE,ONLINE,LOW,Unknown,244
OT-00265,PLT-03,RTU,NetSwitchCo,MDL-42,2.6.3,10.3.12.56,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,Maintenance,382
OT-00266,PLT-03,PLC,LegacyPLC,MDL-35,5.0.8,10.3.6.101,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Unknown,402
OT-00267,PLT-03,HISTORIAN,FieldLink,MDL-20,3.0.9,10.3.11.115,DMZ,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Vendor,193
OT-00268,PLT-03,HMI,HistorianX,MDL-85,9.5.8,10.3.17.171,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,CRITICAL,Maintenance,305
OT-00269,PLT-03,ENG_WORKSTATION,FieldLink,MDL-91,8.2.3,10.3.6.102,DMZ,OPC_DA,ACTIVE,ONLINE,CRITICAL,Maintenance,64
OT-00270,PLT-03,ENG_WORKSTATION,NetSwitchCo,MDL-97,2.7.5,10.3.2.244,L0_FIELD,PROFINET,ACTIVE,ONLINE,HIGH,Engineering,232
OT-00271,PLT-03,PLC,ControlWorks,MDL-62,3.6.4,10.3.2.145,L1_CONTROL,DNP3,ACTIVE,ONLINE,HIGH,Engineering,92
OT-00272,PLT-03,SENSOR,HistorianX,MDL-50,8.9.5,10.3.2.147,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,CRITICAL,OT Security,255
OT-00273,PLT-03,DCS_CONTROLLER,RemoteAssist,MDL-68,5.7.6,10.3.5.116,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,OT Security,40
OT-00274,PLT-03,HISTORIAN,ControlWorks,MDL-23,8.6.5,10.3.1.206,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Unknown,351
OT-00275,PLT-03,VFD,LegacyPLC,MDL-87,5.9.8,10.3.13.137,DMZ,IEC104,ACTIVE,ONLINE,MEDIUM,OT Security,366
OT-00276,PLT-03,HISTORIAN,LegacyPLC,MDL-23,2.5.9,10.3.7.216,DMZ,IEC61850,ACTIVE,ONLINE,CRITICAL,Unknown,129
OT-00277,PLT-03,NETWORK_SWITCH,LegacyPLC,MDL-67,4.5.5,10.3.15.94,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Maintenance,185
OT-00278,PLT-03,NETWORK_SWITCH,RemoteAssist,MDL-96,7.3.8,10.3.2.34,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,CRITICAL,Engineering,86
OT-00279,PLT-03,PLC,HistorianX,MDL-62,9.9.5,10.3.7.151,L2_SUPERVISORY,EtherNetIP,RETIRED,ONLINE,HIGH,Operations,145
OT-00280,PLT-03,SENSOR,ProcessSys,MDL-72,5.5.1,10.3.11.210,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,CRITICAL,Unknown,321
OT-00281,PLT-03,IED,LegacyPLC,MDL-17,6.3.3,10.3.18.225,L1_CONTROL,VendorSerial,ACTIVE,INTERMITTENT,LOW,Engineering,329
OT-00282,PLT-03,OPC_SERVER,FieldLink,MDL-11,1.2.6,10.3.4.139,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,MEDIUM,OT Security,290
OT-00283,PLT-03,SAFETY_PLC,SensorTech,MDL-93,8.9.5,10.3.13.17,L0_FIELD,VendorSerial,ACTIVE,ONLINE,MEDIUM,Engineering,354
OT-00284,PLT-03,IED,RemoteAssist,MDL-91,5.7.9,10.3.13.18,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,CRITICAL,OT Security,375
OT-00285,PLT-03,RTU,SafeLogic,MDL-12,2.4.7,10.3.2.72,DMZ,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,46
OT-00286,PLT-03,HMI,MotorDriveCo,MDL-86,3.3.4,10.3.1.187,L0_FIELD,OPC_UA,ACTIVE,ONLINE,HIGH,Unknown,301
OT-00287,PLT-03,DCS_CONTROLLER,FieldLink,MDL-93,8.2.5,10.3.10.122,DMZ,OPC_UA,ACTIVE,OFFLINE,MEDIUM,Engineering,350
OT-00288,PLT-03,HISTORIAN,HistorianX,MDL-62,5.7.6,10.3.5.55,L1_CONTROL,IEC61850,ACTIVE,ONLINE,CRITICAL,Unknown,300
OT-00289,PLT-03,OPC_SERVER,LegacyPLC,MDL-76,6.7.8,10.3.15.150,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,Engineering,158
OT-00290,PLT-03,GATEWAY,MotorDriveCo,MDL-74,2.3.4,10.3.5.168,L1_CONTROL,PROFINET,ACTIVE,ONLINE,CRITICAL,Operations,246
OT-00291,PLT-03,SENSOR,RemoteAssist,MDL-89,9.2.1,10.3.2.185,L0_FIELD,VendorSerial,RETIRED,ONLINE,CRITICAL,OT Security,129
OT-00292,PLT-03,GATEWAY,SensorTech,MDL-29,7.1.5,10.3.10.127,L0_FIELD,PROFINET,ACTIVE,ONLINE,MEDIUM,Unknown,278
OT-00293,PLT-03,DCS_CONTROLLER,NetSwitchCo,MDL-68,1.1.5,10.3.9.118,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Vendor,57
OT-00294,PLT-03,SAFETY_PLC,NetSwitchCo,MDL-19,5.3.6,10.3.17.173,L3_SITE_OPS,PROFINET,ACTIVE,INTERMITTENT,CRITICAL,Vendor,240
OT-00295,PLT-03,DCS_CONTROLLER,HistorianX,MDL-85,5.6.7,10.3.7.184,DMZ,OPC_UA,ACTIVE,ONLINE,MEDIUM,Maintenance,129
OT-00296,PLT-03,NETWORK_SWITCH,SensorTech,MDL-60,2.9.6,10.3.4.250,L1_CONTROL,PROFIBUS,ACTIVE,UNSEEN,HIGH,OT Security,67
OT-00297,PLT-03,OPC_SERVER,ControlWorks,MDL-76,3.6.3,10.3.10.224,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,269
OT-00298,PLT-03,IED,MotorDriveCo,MDL-15,5.6.0,10.3.11.246,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,MEDIUM,Unknown,89
OT-00299,PLT-03,HISTORIAN,RemoteAssist,MDL-32,5.0.7,10.3.10.92,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,Maintenance,21
OT-00300,PLT-03,GATEWAY,SensorTech,MDL-20,7.3.2,10.3.18.198,L0_FIELD,IEC61850,ACTIVE,ONLINE,MEDIUM,Engineering,78
OT-00301,PLT-03,IED,HistorianX,MDL-52,9.7.3,10.3.6.21,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,MEDIUM,Maintenance,109
OT-00302,PLT-03,GATEWAY,MotorDriveCo,MDL-14,2.2.7,10.3.5.100,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,Operations,83
OT-00303,PLT-03,GATEWAY,NetSwitchCo,MDL-65,8.8.5,10.3.5.186,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,HIGH,Vendor,97
OT-00304,PLT-03,SENSOR,ProcessSys,MDL-27,6.0.9,10.3.1.22,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Vendor,11
OT-00305,PLT-03,HMI,LegacyPLC,MDL-85,1.2.8,10.3.6.84,L0_FIELD,PROFINET,ACTIVE,ONLINE,HIGH,Unknown,417
OT-00306,PLT-03,RTU,SensorTech,MDL-10,1.9.8,10.3.13.96,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Vendor,117
OT-00307,PLT-03,ENG_WORKSTATION,FieldLink,MDL-97,8.0.7,10.3.5.187,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,OT Security,275
OT-00308,PLT-03,GATEWAY,MotorDriveCo,MDL-93,2.4.7,10.3.2.124,L0_FIELD,PROFINET,ACTIVE,ONLINE,CRITICAL,Engineering,352
OT-00309,PLT-03,IED,MotorDriveCo,MDL-48,2.9.3,10.3.7.61,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,370
OT-00310,PLT-03,GATEWAY,ProcessSys,MDL-78,3.5.2,10.3.16.96,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Maintenance,132
OT-00311,PLT-03,HMI,LegacyPLC,MDL-83,4.8.3,10.3.6.179,DMZ,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Vendor,270
OT-00312,PLT-03,PLC,SafeLogic,MDL-43,1.6.8,10.3.11.24,L0_FIELD,PROFINET,ACTIVE,ONLINE,LOW,OT Security,328
OT-00313,PLT-03,SENSOR,MotorDriveCo,MDL-50,8.1.3,10.3.4.186,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,LOW,Engineering,42
