alert_id,asset_id,plant_id,timestamp,type,severity,soc_status,process_context
ALT-000212,OT-00112,PLT-02,2026-09-20T00:54:00,PROTOCOL_ANOMALY,LOW,OPEN,MAINTENANCE_WINDOW
ALT-000213,OT-00235,PLT-03,2026-09-06T21:26:00,AUTH_ANOMALY,MEDIUM,OPEN,NORMAL
ALT-000214,OT-01065,PLT-10,2026-09-14T14:43:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-000215,OT-00157,PLT-02,2026-09-21T09:34:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-000216,OT-01023,PLT-10,2026-09-02T02:42:00,CONFIG_DRIFT,HIGH,CLOSED,DEGRADED
ALT-000217,OT-00621,PLT-06,2026-09-30T02:58:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-000218,OT-01689,PLT-16,2026-10-05T12:59:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000219,OT-01761,PLT-16,2026-09-28T03:10:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-000220,OT-00042,PLT-01,2026-09-26T01:01:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000221,OT-01422,PLT-13,2026-09-07T22:15:00,AUTH_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000222,OT-01069,PLT-10,2026-09-22T22:03:00,NEW_DEVICE,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000223,OT-02016,PLT-18,2026-09-16T13:28:00,CONFIG_DRIFT,LOW,TRIAGED,MAINTENANCE_WINDOW
ALT-000224,OT-01449,PLT-14,2026-09-01T20:08:00,CONFIG_DRIFT,HIGH,CLOSED,UNKNOWN
ALT-000225,OT-01652,PLT-15,2026-09-21T11:38:00,CONFIG_DRIFT,LOW,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000226,OT-00970,PLT-09,2026-09-30T10:48:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-000227,OT-01694,PLT-16,2026-09-11T23:21:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000228,OT-00884,PLT-09,2026-09-30T11:16:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-000229,OT-00025,PLT-01,2026-09-09T19:52:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-000230,OT-00089,PLT-01,2026-09-14T08:34:00,PROTOCOL_ANOMALY,LOW,CLOSED,DEGRADED
ALT-000231,OT-00585,PLT-06,2026-09-26T20:58:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,DEGRADED
ALT-000232,OT-01762,PLT-16,2026-09-06T23:17:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000233,OT-01276,PLT-12,2026-09-22T00:47:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,DEGRADED
ALT-000234,OT-00440,PLT-05,2026-09-05T09:39:00,CONFIG_DRIFT,LOW,CLOSED,UNKNOWN
ALT-000235,OT-00553,PLT-06,2026-09-27T09:42:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-000236,OT-01739,PLT-16,2026-09-10T19:13:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,UNKNOWN
ALT-000237,OT-00565,PLT-06,2026-09-06T17:18:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-000238,OT-01005,PLT-10,2026-09-28T01:30:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000239,OT-00293,PLT-03,2026-09-25T22:09:00,AUTH_ANOMALY,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000240,OT-01939,PLT-18,2026-09-12T21:52:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,NORMAL
ALT-000241,OT-01159,PLT-11,2026-09-11T23:45:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,DEGRADED
ALT-000242,OT-01219,PLT-12,2026-09-13T01:04:00,AUTH_ANOMALY,CRITICAL,OPEN,UNKNOWN
ALT-000243,OT-01477,PLT-14,2026-09-15T15:45:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-000244,OT-01554,PLT-15,2026-09-16T13:06:00,UNEXPECTED_WRITE,MEDIUM,OPEN,NORMAL
ALT-000245,OT-00940,PLT-09,2026-09-02T07:33:00,CONFIG_DRIFT,LOW,OPEN,UNKNOWN
ALT-000246,OT-00702,PLT-07,2026-09-24T07:25:00,UNEXPECTED_WRITE,MEDIUM,OPEN,UNKNOWN
ALT-000247,OT-01390,PLT-13,2026-10-02T18:05:00,PROTOCOL_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-000248,OT-00862,PLT-08,2026-09-30T23:29:00,UNEXPECTED_WRITE,CRITICAL,TRIAGED,DEGRADED
ALT-000249,OT-00687,PLT-07,2026-09-28T15:50:00,CONFIG_DRIFT,HIGH,TRIAGED,UNKNOWN
ALT-000250,OT-00169,PLT-02,2026-10-02T09:59:00,AUTH_ANOMALY,LOW,OPEN,MAINTENANCE_WINDOW
ALT-000251,OT-00989,PLT-10,2026-09-08T13:36:00,UNEXPECTED_WRITE,HIGH,SUPPRESSED,UNKNOWN
ALT-000252,OT-00685,PLT-07,2026-09-29T01:57:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,DEGRADED
ALT-000253,OT-00558,PLT-06,2026-09-01T03:37:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000254,OT-01510,PLT-14,2026-09-05T01:22:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-000255,OT-01641,PLT-15,2026-10-05T18:07:00,NEW_DEVICE,LOW,OPEN,UNKNOWN
ALT-000256,OT-01406,PLT-13,2026-10-03T04:18:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-000257,OT-01487,PLT-14,2026-09-05T20:26:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000258,OT-01080,PLT-10,2026-09-13T02:39:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000259,OT-01101,PLT-10,2026-09-07T15:10:00,NEW_DEVICE,MEDIUM,SUPPRESSED,NORMAL
ALT-000260,OT-01615,PLT-15,2026-09-18T21:20:00,CONFIG_DRIFT,LOW,OPEN,NORMAL
ALT-000261,OT-00052,PLT-01,2026-09-27T07:06:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-000262,OT-01825,PLT-17,2026-09-10T12:02:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-000263,OT-01994,PLT-18,2026-09-10T08:02:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000264,OT-01879,PLT-17,2026-09-27T03:43:00,MALWARE_SIGNAL,LOW,TRIAGED,DEGRADED
ALT-000265,OT-00143,PLT-02,2026-09-23T23:43:00,NEW_DEVICE,LOW,CLOSED,UNKNOWN
ALT-000266,OT-01893,PLT-17,2026-09-15T14:17:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-000267,OT-01751,PLT-16,2026-10-05T15:30:00,POLICY_VIOLATION,HIGH,SUPPRESSED,UNKNOWN
ALT-000268,OT-00525,PLT-05,2026-09-05T01:38:00,NEW_DEVICE,LOW,CLOSED,MAINTENANCE_WINDOW
ALT-000269,OT-00635,PLT-06,2026-09-13T16:16:00,CONFIG_DRIFT,CRITICAL,TRIAGED,MAINTENANCE_WINDOW
ALT-000270,OT-01864,PLT-17,2026-09-16T21:42:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-000271,OT-00638,PLT-07,2026-09-21T12:25:00,MALWARE_SIGNAL,CRITICAL,CLOSED,UNKNOWN
ALT-000272,OT-00917,PLT-09,2026-10-02T22:19:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000273,OT-01065,PLT-10,2026-09-23T20:31:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-000274,OT-01142,PLT-11,2026-09-03T23:18:00,AUTH_ANOMALY,CRITICAL,CLOSED,UNKNOWN
ALT-000275,OT-00112,PLT-02,2026-09-17T02:54:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-000276,OT-01416,PLT-13,2026-09-12T09:02:00,POLICY_VIOLATION,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000277,OT-00714,PLT-07,2026-09-03T14:38:00,NEW_DEVICE,LOW,OPEN,UNKNOWN
ALT-000278,OT-00023,PLT-01,2026-09-26T11:10:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-000279,OT-01638,PLT-15,2026-09-08T08:49:00,POLICY_VIOLATION,HIGH,CLOSED,UNKNOWN
ALT-000280,OT-01833,PLT-17,2026-09-14T00:28:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000281,OT-01971,PLT-18,2026-10-01T09:53:00,CONFIG_DRIFT,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-000282,OT-01753,PLT-16,2026-10-02T02:22:00,PROTOCOL_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-000283,OT-00664,PLT-07,2026-10-03T18:21:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-000284,OT-01809,PLT-17,2026-09-11T19:45:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-000285,OT-01289,PLT-12,2026-09-26T05:25:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000286,OT-01684,PLT-16,2026-09-08T16:45:00,UNEXPECTED_WRITE,HIGH,CLOSED,UNKNOWN
ALT-000287,OT-00534,PLT-06,2026-09-27T03:01:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000288,OT-01930,PLT-18,2026-09-08T22:16:00,NEW_DEVICE,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-000289,OT-01805,PLT-17,2026-09-27T05:45:00,POLICY_VIOLATION,LOW,TRIAGED,MAINTENANCE_WINDOW
ALT-000290,OT-00383,PLT-04,2026-09-27T02:14:00,CONFIG_DRIFT,HIGH,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000291,OT-00193,PLT-02,2026-09-04T00:14:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000292,OT-00615,PLT-06,2026-09-03T21:59:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000293,OT-00738,PLT-07,2026-09-28T17:49:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000294,OT-00985,PLT-09,2026-09-06T19:20:00,AUTH_ANOMALY,MEDIUM,TRIAGED,DEGRADED
ALT-000295,OT-00657,PLT-07,2026-10-05T18:00:00,POLICY_VIOLATION,HIGH,TRIAGED,UNKNOWN
ALT-000296,OT-01280,PLT-12,2026-09-16T06:07:00,PROTOCOL_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-000297,OT-00958,PLT-09,2026-09-26T07:59:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-000298,OT-00797,PLT-08,2026-09-30T07:47:00,UNEXPECTED_WRITE,MEDIUM,OPEN,NORMAL
ALT-000299,OT-01940,PLT-18,2026-10-04T10:36:00,MALWARE_SIGNAL,LOW,OPEN,UNKNOWN
ALT-000300,OT-01691,PLT-16,2026-09-30T21:50:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000301,OT-01133,PLT-11,2026-09-08T18:03:00,CONFIG_DRIFT,MEDIUM,OPEN,DEGRADED
ALT-000302,OT-01967,PLT-18,2026-09-07T07:29:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-000303,OT-00781,PLT-08,2026-09-11T19:41:00,NEW_DEVICE,LOW,OPEN,MAINTENANCE_WINDOW
ALT-000304,OT-01515,PLT-14,2026-09-01T07:54:00,POLICY_VIOLATION,CRITICAL,CLOSED,MAINTENANCE_WINDOW
ALT-000305,OT-01426,PLT-14,2026-10-04T08:50:00,AUTH_ANOMALY,HIGH,TRIAGED,NORMAL
ALT-000306,OT-00869,PLT-08,2026-10-03T05:59:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000307,OT-01001,PLT-10,2026-09-10T13:35:00,UNEXPECTED_WRITE,HIGH,SUPPRESSED,UNKNOWN
ALT-000308,OT-00162,PLT-02,2026-10-03T19:27:00,MALWARE_SIGNAL,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-000309,OT-01277,PLT-12,2026-09-19T08:46:00,PROTOCOL_ANOMALY,LOW,OPEN,DEGRADED
ALT-000310,OT-01559,PLT-15,2026-09-13T22:16:00,UNEXPECTED_WRITE,HIGH,TRIAGED,UNKNOWN
ALT-000311,OT-00144,PLT-02,2026-10-03T00:18:00,NEW_DEVICE,LOW,CLOSED,DEGRADED
ALT-000312,OT-00719,PLT-07,2026-10-04T22:08:00,UNEXPECTED_WRITE,HIGH,TRIAGED,NORMAL
ALT-000313,OT-00866,PLT-08,2026-09-28T09:33:00,PROTOCOL_ANOMALY,HIGH,TRIAGED,NORMAL
ALT-000314,OT-01861,PLT-17,2026-09-21T23:40:00,CONFIG_DRIFT,MEDIUM,TRIAGED,NORMAL
ALT-000315,OT-01006,PLT-10,2026-09-25T14:39:00,CONFIG_DRIFT,CRITICAL,TRIAGED,UNKNOWN
ALT-000316,OT-00526,PLT-05,2026-09-10T10:38:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-000317,OT-01945,PLT-18,2026-09-04T20:10:00,POLICY_VIOLATION,HIGH,CLOSED,DEGRADED
ALT-000318,OT-00286,PLT-03,2026-09-12T14:52:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000319,OT-01883,PLT-17,2026-09-07T03:18:00,UNEXPECTED_WRITE,LOW,CLOSED,UNKNOWN
ALT-000320,OT-00155,PLT-02,2026-09-22T22:10:00,CONFIG_DRIFT,LOW,SUPPRESSED,UNKNOWN
ALT-000321,OT-01641,PLT-15,2026-09-03T07:44:00,PROTOCOL_ANOMALY,LOW,TRIAGED,NORMAL
ALT-000322,OT-00067,PLT-01,2026-09-04T18:27:00,MALWARE_SIGNAL,CRITICAL,TRIAGED,UNKNOWN
ALT-000323,OT-00355,PLT-04,2026-09-15T14:23:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-000324,OT-00921,PLT-09,2026-10-04T14:28:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-000325,OT-01429,PLT-14,2026-09-03T11:12:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000326,OT-00008,PLT-01,2026-09-14T22:47:00,CONFIG_DRIFT,MEDIUM,OPEN,NORMAL
ALT-000327,OT-00730,PLT-07,2026-09-03T18:06:00,MALWARE_SIGNAL,LOW,SUPPRESSED,NORMAL
ALT-000328,OT-01126,PLT-11,2026-09-12T21:26:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000329,OT-00185,PLT-02,2026-09-11T19:28:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-000330,OT-00770,PLT-08,2026-09-14T02:23:00,NEW_DEVICE,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000331,OT-01345,PLT-13,2026-09-11T07:44:00,PROTOCOL_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000332,OT-01751,PLT-16,2026-09-10T13:48:00,CONFIG_DRIFT,HIGH,OPEN,DEGRADED
ALT-000333,OT-00444,PLT-05,2026-09-03T14:51:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-000334,OT-00375,PLT-04,2026-09-30T04:04:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000335,OT-01425,PLT-14,2026-09-23T13:14:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,DEGRADED
ALT-000336,OT-01006,PLT-10,2026-10-05T17:10:00,UNEXPECTED_WRITE,HIGH,TRIAGED,UNKNOWN
ALT-000337,OT-01101,PLT-10,2026-10-01T18:10:00,POLICY_VIOLATION,CRITICAL,CLOSED,NORMAL
ALT-000338,OT-00053,PLT-01,2026-09-23T22:27:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-000339,OT-01528,PLT-14,2026-09-27T13:28:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000340,OT-01123,PLT-11,2026-09-19T22:31:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-000341,OT-00486,PLT-05,2026-09-05T05:15:00,NEW_DEVICE,CRITICAL,TRIAGED,UNKNOWN
ALT-000342,OT-00444,PLT-05,2026-10-01T13:09:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000343,OT-00195,PLT-02,2026-09-14T15:40:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000344,OT-01718,PLT-16,2026-09-21T12:15:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000345,OT-00184,PLT-02,2026-09-03T19:12:00,POLICY_VIOLATION,LOW,SUPPRESSED,DEGRADED
ALT-000346,OT-00052,PLT-01,2026-09-05T07:35:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,UNKNOWN
ALT-000347,OT-02006,PLT-18,2026-09-09T15:35:00,AUTH_ANOMALY,LOW,CLOSED,NORMAL
ALT-000348,OT-01826,PLT-17,2026-09-27T17:36:00,UNEXPECTED_WRITE,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000349,OT-01581,PLT-15,2026-09-25T16:30:00,POLICY_VIOLATION,HIGH,SUPPRESSED,NORMAL
ALT-000350,OT-01557,PLT-15,2026-09-30T10:48:00,CONFIG_DRIFT,LOW,SUPPRESSED,DEGRADED
ALT-000351,OT-01913,PLT-18,2026-09-27T04:15:00,UNEXPECTED_WRITE,LOW,OPEN,NORMAL
ALT-000352,OT-00577,PLT-06,2026-09-18T00:14:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-000353,OT-01424,PLT-13,2026-09-22T22:58:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000354,OT-00727,PLT-07,2026-09-30T09:55:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000355,OT-01432,PLT-14,2026-09-26T22:33:00,NEW_DEVICE,MEDIUM,CLOSED,DEGRADED
ALT-000356,OT-01319,PLT-13,2026-09-23T12:54:00,CONFIG_DRIFT,MEDIUM,CLOSED,DEGRADED
ALT-000357,OT-00621,PLT-06,2026-09-11T07:23:00,NEW_DEVICE,LOW,TRIAGED,DEGRADED
ALT-000358,OT-00195,PLT-02,2026-09-30T18:06:00,UNEXPECTED_WRITE,HIGH,OPEN,UNKNOWN
ALT-000359,OT-00976,PLT-09,2026-09-19T06:16:00,MALWARE_SIGNAL,LOW,TRIAGED,NORMAL
ALT-000360,OT-00734,PLT-07,2026-09-19T14:35:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,DEGRADED
ALT-000361,OT-00106,PLT-02,2026-09-09T02:21:00,CONFIG_DRIFT,MEDIUM,CLOSED,NORMAL
ALT-000362,OT-00215,PLT-03,2026-09-10T20:28:00,POLICY_VIOLATION,HIGH,CLOSED,NORMAL
ALT-000363,OT-01892,PLT-17,2026-09-26T11:12:00,NEW_DEVICE,LOW,OPEN,DEGRADED
ALT-000364,OT-00056,PLT-01,2026-09-26T20:17:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-000365,OT-00900,PLT-09,2026-09-02T03:10:00,AUTH_ANOMALY,LOW,CLOSED,DEGRADED
ALT-000366,OT-01109,PLT-11,2026-10-01T21:00:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-000367,OT-00011,PLT-01,2026-09-23T11:18:00,CONFIG_DRIFT,LOW,OPEN,DEGRADED
ALT-000368,OT-01500,PLT-14,2026-09-21T03:15:00,PROTOCOL_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-000369,OT-00009,PLT-01,2026-09-19T10:08:00,POLICY_VIOLATION,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000370,OT-00380,PLT-04,2026-09-02T14:07:00,NEW_DEVICE,MEDIUM,CLOSED,NORMAL
ALT-000371,OT-00161,PLT-02,2026-09-22T11:03:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000372,OT-01806,PLT-17,2026-09-16T04:27:00,MALWARE_SIGNAL,LOW,TRIAGED,NORMAL
ALT-000373,OT-00778,PLT-08,2026-09-19T02:14:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-000374,OT-00954,PLT-09,2026-09-07T09:58:00,UNEXPECTED_WRITE,HIGH,OPEN,UNKNOWN
ALT-000375,OT-01334,PLT-13,2026-09-30T12:41:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-000376,OT-00558,PLT-06,2026-09-30T17:12:00,MALWARE_SIGNAL,CRITICAL,OPEN,UNKNOWN
ALT-000377,OT-01907,PLT-18,2026-09-12T03:05:00,AUTH_ANOMALY,LOW,OPEN,DEGRADED
ALT-000378,OT-01198,PLT-11,2026-10-01T00:58:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-000379,OT-01696,PLT-16,2026-09-29T09:29:00,AUTH_ANOMALY,MEDIUM,CLOSED,DEGRADED
ALT-000380,OT-00706,PLT-07,2026-09-18T00:19:00,PROTOCOL_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-000381,OT-00945,PLT-09,2026-09-11T23:29:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-000382,OT-00592,PLT-06,2026-09-27T10:08:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-000383,OT-01258,PLT-12,2026-09-24T17:21:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-000384,OT-00900,PLT-09,2026-09-28T07:01:00,UNEXPECTED_WRITE,LOW,CLOSED,MAINTENANCE_WINDOW
ALT-000385,OT-01878,PLT-17,2026-09-17T08:08:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-000386,OT-01588,PLT-15,2026-09-23T03:38:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000387,OT-00488,PLT-05,2026-09-17T15:38:00,PROTOCOL_ANOMALY,HIGH,OPEN,DEGRADED
ALT-000388,OT-00693,PLT-07,2026-09-13T22:20:00,NEW_DEVICE,LOW,OPEN,UNKNOWN
ALT-000389,OT-01921,PLT-18,2026-09-15T17:04:00,MALWARE_SIGNAL,HIGH,TRIAGED,UNKNOWN
ALT-000390,OT-00954,PLT-09,2026-09-07T00:32:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-000391,OT-00659,PLT-07,2026-09-23T22:35:00,AUTH_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-000392,OT-00405,PLT-04,2026-09-12T20:31:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000393,OT-01048,PLT-10,2026-09-23T20:44:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000394,OT-00265,PLT-03,2026-09-15T20:41:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-000395,OT-00924,PLT-09,2026-09-12T03:51:00,CONFIG_DRIFT,LOW,SUPPRESSED,UNKNOWN
ALT-000396,OT-01589,PLT-15,2026-09-15T20:11:00,UNEXPECTED_WRITE,MEDIUM,OPEN,UNKNOWN
ALT-000397,OT-01886,PLT-17,2026-09-23T13:27:00,AUTH_ANOMALY,CRITICAL,OPEN,UNKNOWN
ALT-000398,OT-00909,PLT-09,2026-10-02T11:01:00,MALWARE_SIGNAL,HIGH,CLOSED,DEGRADED
ALT-000399,OT-01037,PLT-10,2026-09-04T11:57:00,UNEXPECTED_WRITE,LOW,CLOSED,UNKNOWN
ALT-000400,OT-00084,PLT-01,2026-09-01T11:57:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-000401,OT-01165,PLT-11,2026-09-21T09:45:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000402,OT-00453,PLT-05,2026-09-24T08:39:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-000403,OT-00519,PLT-05,2026-09-01T05:21:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000404,OT-01445,PLT-14,2026-09-29T01:22:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-000405,OT-01369,PLT-13,2026-09-12T14:01:00,NEW_DEVICE,LOW,SUPPRESSED,NORMAL
ALT-000406,OT-01842,PLT-17,2026-10-03T08:05:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-000407,OT-01002,PLT-10,2026-09-30T07:12:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000408,OT-01276,PLT-12,2026-10-01T09:48:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000409,OT-00366,PLT-04,2026-09-15T13:37:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-000410,OT-01937,PLT-18,2026-10-02T09:43:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,NORMAL
ALT-000411,OT-01093,PLT-10,2026-09-10T19:11:00,NEW_DEVICE,LOW,TRIAGED,MAINTENANCE_WINDOW
ALT-000412,OT-01487,PLT-14,2026-10-05T23:43:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-000413,OT-00968,PLT-09,2026-09-04T09:32:00,CONFIG_DRIFT,HIGH,TRIAGED,UNKNOWN
ALT-000414,OT-00707,PLT-07,2026-09-15T17:37:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-000415,OT-00287,PLT-03,2026-09-09T19:53:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000416,OT-01253,PLT-12,2026-09-08T10:35:00,MALWARE_SIGNAL,LOW,CLOSED,NORMAL
ALT-000417,OT-00298,PLT-03,2026-09-29T07:30:00,PROTOCOL_ANOMALY,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-000418,OT-00616,PLT-06,2026-09-29T07:01:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000419,OT-00806,PLT-08,2026-09-20T18:54:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,DEGRADED
ALT-000420,OT-01338,PLT-13,2026-09-23T04:20:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-000421,OT-00432,PLT-04,2026-09-13T00:49:00,NEW_DEVICE,MEDIUM,TRIAGED,DEGRADED
ALT-000422,OT-01786,PLT-17,2026-09-14T20:47:00,POLICY_VIOLATION,MEDIUM,TRIAGED,UNKNOWN
ALT-000423,OT-00241,PLT-03,2026-09-19T02:39:00,AUTH_ANOMALY,LOW,OPEN,DEGRADED
ALT-000424,OT-01757,PLT-16,2026-09-24T17:04:00,UNEXPECTED_WRITE,CRITICAL,OPEN,UNKNOWN
