plant_id,source_asset,target_asset,protocol,approved_path,observed_last_24h,documented
PLT-08,OT-00849,OT-00860,PROFIBUS,YES,YES,NO
PLT-08,OT-00789,OT-00811,PROFIBUS,YES,NO,NO
PLT-08,OT-00879,OT-00870,PROFINET,YES,YES,NO
PLT-08,OT-00840,OT-00852,ModbusTCP,YES,YES,YES
PLT-08,OT-00815,OT-00801,PROFIBUS,YES,YES,YES
PLT-08,OT-00852,OT-00859,VendorSerial,YES,YES,YES
PLT-08,OT-00865,OT-00854,VendorSerial,YES,YES,YES
PLT-08,OT-00875,OT-00769,PROFINET,YES,YES,NO
PLT-08,OT-00843,OT-00866,VendorSerial,YES,YES,YES
PLT-08,OT-00814,OT-00783,PROFINET,YES,YES,YES
PLT-08,OT-00802,OT-00822,EtherNetIP,YES,YES,YES
PLT-08,OT-00782,OT-00767,VendorSerial,YES,YES,YES
PLT-08,OT-00868,OT-00778,DNP3,YES,YES,YES
PLT-08,OT-00855,OT-00820,ModbusTCP,YES,YES,YES
PLT-08,OT-00833,OT-00771,ModbusTCP,YES,YES,YES
PLT-08,OT-00772,OT-00866,DNP3,YES,NO,YES
PLT-08,OT-00814,OT-00785,EtherNetIP,YES,YES,NO
PLT-08,OT-00858,OT-00850,IEC61850,NO,YES,YES
PLT-08,OT-00828,OT-00863,PROFINET,YES,YES,YES
PLT-08,OT-00849,OT-00755,ModbusTCP,YES,YES,YES
PLT-08,OT-00876,OT-00772,IEC104,NO,YES,NO
PLT-08,OT-00808,OT-00855,OPC_DA,YES,YES,YES
PLT-08,OT-00775,OT-00851,OPC_UA,NO,NO,YES
PLT-08,OT-00818,OT-00879,IEC104,YES,YES,YES
PLT-08,OT-00850,OT-00861,DNP3,YES,YES,NO
PLT-08,OT-00796,OT-00755,OPC_DA,YES,YES,YES
PLT-08,OT-00802,OT-00877,EtherNetIP,YES,YES,YES
PLT-08,OT-00801,OT-00817,OPC_UA,YES,YES,YES
PLT-08,OT-00769,OT-00776,OPC_UA,YES,YES,YES
PLT-08,OT-00781,OT-00839,DNP3,YES,NO,YES
PLT-08,OT-00798,OT-00800,DNP3,YES,NO,NO
PLT-08,OT-00880,OT-00758,OPC_UA,YES,YES,NO
PLT-08,OT-00780,OT-00815,IEC104,YES,YES,YES
PLT-08,OT-00797,OT-00825,EtherNetIP,YES,YES,NO
PLT-08,OT-00845,OT-00862,IEC61850,YES,YES,YES
PLT-08,OT-00758,OT-00827,PROFIBUS,YES,YES,YES
PLT-08,OT-00824,OT-00879,IEC61850,YES,YES,YES
PLT-08,OT-00846,OT-00769,IEC104,YES,YES,YES
PLT-08,OT-00768,OT-00821,PROFINET,YES,YES,YES
PLT-08,OT-00853,OT-00787,PROFIBUS,YES,YES,YES
PLT-08,OT-00830,OT-00763,PROFIBUS,YES,YES,YES
PLT-08,OT-00865,OT-00791,IEC104,YES,YES,YES
PLT-08,OT-00785,OT-00807,OPC_DA,YES,YES,YES
PLT-09,OT-00958,OT-00913,PROFIBUS,YES,NO,YES
PLT-09,OT-00962,OT-00966,PROFINET,YES,YES,YES
PLT-09,OT-00973,OT-00983,PROFIBUS,NO,YES,YES
PLT-09,OT-00933,OT-00947,OPC_DA,YES,YES,YES
PLT-09,OT-00964,OT-00963,IEC104,YES,YES,YES
PLT-09,OT-00900,OT-00892,PROFIBUS,YES,NO,NO
PLT-09,OT-00892,OT-00948,ModbusTCP,YES,YES,YES
PLT-09,OT-00959,OT-00929,PROFINET,YES,YES,YES
PLT-09,OT-00882,OT-00898,EtherNetIP,YES,YES,YES
PLT-09,OT-00946,OT-00952,IEC104,YES,YES,YES
PLT-09,OT-00912,OT-00947,OPC_DA,YES,YES,NO
PLT-09,OT-00961,OT-00907,IEC61850,YES,NO,YES
PLT-09,OT-00983,OT-00962,VendorSerial,YES,NO,YES
PLT-09,OT-00941,OT-00943,ModbusTCP,YES,YES,YES
PLT-09,OT-00925,OT-00982,IEC61850,YES,NO,YES
PLT-09,OT-00926,OT-00883,IEC104,YES,YES,YES
PLT-09,OT-00882,OT-00965,PROFIBUS,YES,YES,NO
PLT-09,OT-00911,OT-00926,OPC_UA,YES,YES,YES
PLT-09,OT-00978,OT-00911,ModbusTCP,YES,YES,YES
PLT-09,OT-00967,OT-00896,OPC_UA,YES,YES,NO
PLT-09,OT-00913,OT-00886,IEC61850,YES,YES,NO
PLT-09,OT-00955,OT-00956,OPC_DA,UNKNOWN,NO,YES
PLT-09,OT-00954,OT-00973,EtherNetIP,YES,YES,YES
PLT-09,OT-00934,OT-00945,IEC104,YES,YES,YES
PLT-09,OT-00985,OT-00955,PROFIBUS,YES,NO,YES
PLT-09,OT-00939,OT-00881,VendorSerial,YES,YES,YES
PLT-09,OT-00981,OT-00985,OPC_DA,YES,YES,YES
PLT-09,OT-00914,OT-00949,OPC_UA,YES,YES,YES
PLT-09,OT-00908,OT-00917,PROFINET,YES,YES,YES
PLT-09,OT-00980,OT-00924,ModbusTCP,YES,YES,YES
PLT-09,OT-00905,OT-00946,PROFIBUS,YES,YES,NO
PLT-09,OT-00981,OT-00917,ModbusTCP,YES,YES,YES
PLT-09,OT-00929,OT-00891,DNP3,NO,YES,NO
PLT-09,OT-00932,OT-00891,PROFIBUS,NO,NO,YES
PLT-09,OT-00940,OT-00889,DNP3,YES,YES,YES
PLT-09,OT-00964,OT-00955,OPC_UA,YES,YES,YES
PLT-09,OT-00972,OT-00909,EtherNetIP,NO,YES,YES
PLT-09,OT-00977,OT-00886,PROFINET,YES,NO,YES
PLT-09,OT-00921,OT-00963,IEC104,YES,NO,NO
PLT-09,OT-00944,OT-00945,OPC_DA,YES,YES,YES
PLT-09,OT-00909,OT-00973,OPC_DA,NO,YES,YES
PLT-09,OT-00923,OT-00970,EtherNetIP,YES,YES,YES
PLT-09,OT-00983,OT-00898,VendorSerial,YES,YES,NO
PLT-09,OT-00982,OT-00919,DNP3,YES,NO,YES
PLT-09,OT-00901,OT-00975,IEC61850,YES,YES,YES
PLT-09,OT-00882,OT-00966,IEC61850,YES,YES,NO
PLT-09,OT-00933,OT-00886,IEC61850,YES,YES,YES
PLT-09,OT-00949,OT-00914,VendorSerial,YES,YES,YES
PLT-09,OT-00966,OT-00893,PROFINET,YES,NO,NO
PLT-09,OT-00932,OT-00960,OPC_DA,YES,YES,YES
PLT-09,OT-00897,OT-00904,VendorSerial,YES,YES,YES
PLT-09,OT-00928,OT-00911,IEC61850,YES,NO,NO
PLT-09,OT-00887,OT-00977,ModbusTCP,YES,NO,NO
PLT-09,OT-00897,OT-00942,DNP3,UNKNOWN,YES,NO
PLT-09,OT-00962,OT-00897,IEC104,UNKNOWN,YES,YES
PLT-09,OT-00895,OT-00916,EtherNetIP,NO,YES,YES
PLT-09,OT-00895,OT-00977,IEC61850,YES,YES,YES
PLT-09,OT-00950,OT-00982,OPC_UA,YES,YES,YES
PLT-09,OT-00978,OT-00908,IEC104,NO,NO,NO
PLT-09,OT-00929,OT-00952,DNP3,YES,NO,YES
PLT-09,OT-00890,OT-00947,PROFIBUS,YES,YES,YES
PLT-09,OT-00917,OT-00894,VendorSerial,YES,YES,YES
PLT-09,OT-00926,OT-00974,OPC_DA,YES,YES,NO
PLT-09,OT-00906,OT-00898,DNP3,YES,YES,YES
PLT-09,OT-00975,OT-00915,IEC61850,YES,YES,YES
PLT-09,OT-00900,OT-00926,PROFINET,YES,YES,YES
PLT-09,OT-00922,OT-00943,OPC_DA,YES,YES,YES
PLT-09,OT-00909,OT-00896,PROFIBUS,YES,YES,YES
PLT-09,OT-00933,OT-00897,EtherNetIP,YES,NO,NO
PLT-09,OT-00985,OT-00954,PROFIBUS,YES,YES,YES
PLT-09,OT-00925,OT-00981,PROFIBUS,YES,YES,YES
PLT-09,OT-00973,OT-00986,IEC61850,YES,YES,YES
PLT-09,OT-00946,OT-00900,PROFINET,YES,YES,YES
PLT-09,OT-00985,OT-00895,PROFIBUS,YES,YES,YES
PLT-09,OT-00941,OT-00927,IEC61850,YES,YES,YES
PLT-09,OT-00886,OT-00897,IEC104,YES,YES,YES
PLT-09,OT-00979,OT-00949,PROFIBUS,YES,YES,YES
PLT-09,OT-00913,OT-00961,OPC_UA,YES,YES,YES
PLT-09,OT-00886,OT-00894,OPC_DA,NO,YES,YES
PLT-09,OT-00972,OT-00893,IEC104,YES,YES,NO
PLT-09,OT-00908,OT-00900,ModbusTCP,YES,YES,NO
PLT-09,OT-00956,OT-00897,ModbusTCP,YES,YES,YES
PLT-09,OT-00935,OT-00909,PROFINET,YES,YES,YES
PLT-09,OT-00913,OT-00896,PROFIBUS,YES,YES,YES
PLT-09,OT-00926,OT-00985,OPC_UA,YES,YES,NO
PLT-09,OT-00900,OT-00904,OPC_UA,YES,YES,NO
PLT-09,OT-00929,OT-00918,ModbusTCP,YES,YES,YES
PLT-09,OT-00980,OT-00959,PROFINET,YES,YES,YES
PLT-09,OT-00896,OT-00956,DNP3,UNKNOWN,YES,NO
PLT-09,OT-00896,OT-00951,EtherNetIP,YES,YES,YES
PLT-09,OT-00910,OT-00923,PROFIBUS,NO,YES,YES
PLT-09,OT-00913,OT-00945,OPC_UA,YES,YES,NO
PLT-09,OT-00950,OT-00942,OPC_UA,YES,NO,NO
PLT-09,OT-00938,OT-00981,OPC_UA,YES,YES,YES
PLT-09,OT-00912,OT-00956,EtherNetIP,YES,YES,YES
PLT-09,OT-00905,OT-00896,VendorSerial,YES,NO,NO
PLT-09,OT-00892,OT-00961,ModbusTCP,YES,YES,YES
PLT-09,OT-00956,OT-00959,IEC104,YES,YES,YES
PLT-09,OT-00888,OT-00954,EtherNetIP,UNKNOWN,NO,YES
PLT-09,OT-00948,OT-00967,OPC_UA,YES,YES,NO
PLT-09,OT-00955,OT-00901,EtherNetIP,YES,YES,YES
PLT-09,OT-00920,OT-00970,PROFIBUS,YES,YES,YES
PLT-09,OT-00908,OT-00882,DNP3,YES,YES,YES
PLT-09,OT-00954,OT-00933,EtherNetIP,YES,YES,YES
PLT-09,OT-00893,OT-00905,VendorSerial,YES,YES,YES
PLT-09,OT-00931,OT-00915,DNP3,YES,YES,YES
PLT-09,OT-00885,OT-00967,DNP3,YES,YES,NO
PLT-09,OT-00981,OT-00985,EtherNetIP,YES,YES,YES
PLT-09,OT-00927,OT-00953,OPC_DA,YES,YES,YES
PLT-09,OT-00982,OT-00897,VendorSerial,YES,YES,YES
PLT-09,OT-00943,OT-00958,IEC104,YES,YES,YES
PLT-09,OT-00977,OT-00891,IEC104,YES,YES,YES
PLT-09,OT-00961,OT-00897,DNP3,YES,YES,YES
PLT-09,OT-00963,OT-00976,PROFINET,YES,YES,YES
PLT-09,OT-00977,OT-00911,EtherNetIP,YES,YES,YES
PLT-09,OT-00909,OT-00947,EtherNetIP,YES,YES,NO
PLT-09,OT-00961,OT-00914,OPC_DA,YES,YES,YES
PLT-09,OT-00942,OT-00945,PROFIBUS,YES,YES,NO
PLT-09,OT-00929,OT-00932,DNP3,YES,YES,YES
PLT-09,OT-00970,OT-00881,OPC_DA,YES,YES,YES
PLT-09,OT-00892,OT-00941,IEC104,NO,YES,YES
PLT-09,OT-00937,OT-00889,PROFINET,YES,YES,NO
PLT-09,OT-00985,OT-00978,ModbusTCP,NO,YES,YES
PLT-09,OT-00890,OT-00923,DNP3,YES,YES,YES
PLT-09,OT-00966,OT-00923,PROFIBUS,YES,YES,NO
PLT-09,OT-00917,OT-00970,DNP3,YES,YES,NO
PLT-09,OT-00961,OT-00882,DNP3,YES,YES,YES
PLT-09,OT-00973,OT-00899,ModbusTCP,YES,NO,NO
PLT-09,OT-00882,OT-00952,OPC_UA,YES,YES,YES
PLT-09,OT-00939,OT-00909,IEC104,YES,YES,NO
PLT-09,OT-00885,OT-00925,PROFINET,YES,YES,NO
PLT-09,OT-00926,OT-00935,ModbusTCP,YES,NO,YES
PLT-09,OT-00974,OT-00939,PROFINET,YES,YES,YES
PLT-09,OT-00950,OT-00975,EtherNetIP,YES,YES,YES
PLT-09,OT-00951,OT-00968,OPC_UA,YES,YES,YES
PLT-09,OT-00943,OT-00978,IEC61850,YES,YES,NO
PLT-09,OT-00931,OT-00986,IEC61850,YES,YES,YES
PLT-09,OT-00984,OT-00978,VendorSerial,YES,YES,YES
PLT-09,OT-00953,OT-00901,DNP3,YES,NO,YES
PLT-09,OT-00942,OT-00941,OPC_UA,YES,YES,YES
PLT-09,OT-00932,OT-00891,PROFIBUS,YES,YES,YES
PLT-09,OT-00983,OT-00926,EtherNetIP,YES,NO,YES
PLT-09,OT-00937,OT-00983,DNP3,UNKNOWN,YES,YES
PLT-09,OT-00915,OT-00925,IEC61850,YES,YES,YES
PLT-09,OT-00889,OT-00931,VendorSerial,YES,YES,NO
PLT-09,OT-00903,OT-00965,VendorSerial,YES,YES,NO
PLT-09,OT-00894,OT-00951,OPC_UA,UNKNOWN,YES,YES
PLT-09,OT-00973,OT-00901,EtherNetIP,YES,YES,NO
PLT-09,OT-00897,OT-00909,DNP3,YES,YES,YES
PLT-09,OT-00919,OT-00931,DNP3,YES,YES,YES
PLT-09,OT-00889,OT-00959,IEC61850,YES,YES,YES
PLT-09,OT-00950,OT-00952,OPC_UA,NO,YES,NO
PLT-09,OT-00953,OT-00933,ModbusTCP,YES,NO,YES
PLT-09,OT-00962,OT-00984,PROFIBUS,YES,NO,YES
PLT-09,OT-00913,OT-00950,OPC_UA,YES,YES,YES
PLT-09,OT-00887,OT-00958,DNP3,YES,NO,NO
PLT-09,OT-00896,OT-00953,IEC104,YES,YES,YES
PLT-09,OT-00960,OT-00922,DNP3,YES,NO,YES
PLT-09,OT-00964,OT-00925,IEC61850,YES,YES,YES
PLT-09,OT-00905,OT-00914,EtherNetIP,YES,NO,NO
PLT-09,OT-00971,OT-00905,PROFIBUS,YES,YES,YES
PLT-09,OT-00954,OT-00983,OPC_DA,YES,YES,YES
PLT-09,OT-00919,OT-00959,VendorSerial,YES,YES,NO
PLT-09,OT-00925,OT-00948,IEC61850,YES,NO,NO
PLT-09,OT-00891,OT-00881,IEC61850,YES,YES,YES
PLT-09,OT-00973,OT-00886,IEC61850,YES,YES,YES
PLT-09,OT-00938,OT-00985,ModbusTCP,YES,YES,NO
PLT-09,OT-00907,OT-00960,PROFINET,YES,YES,YES
PLT-09,OT-00900,OT-00918,VendorSerial,YES,YES,YES
PLT-09,OT-00917,OT-00986,OPC_DA,YES,YES,YES
PLT-09,OT-00954,OT-00892,ModbusTCP,YES,YES,YES
PLT-09,OT-00909,OT-00922,IEC104,YES,YES,YES
PLT-09,OT-00917,OT-00932,OPC_DA,YES,YES,YES
PLT-09,OT-00950,OT-00952,PROFINET,YES,YES,YES
PLT-09,OT-00933,OT-00895,OPC_UA,YES,YES,NO
PLT-09,OT-00921,OT-00941,PROFINET,YES,YES,YES
PLT-09,OT-00919,OT-00912,ModbusTCP,YES,YES,YES
PLT-09,OT-00938,OT-00917,ModbusTCP,YES,YES,NO
PLT-09,OT-00952,OT-00885,ModbusTCP,YES,YES,YES
PLT-09,OT-00969,OT-00915,PROFINET,YES,YES,YES
PLT-09,OT-00964,OT-00904,IEC61850,YES,NO,YES
PLT-09,OT-00929,OT-00946,OPC_UA,NO,YES,NO
PLT-09,OT-00898,OT-00955,EtherNetIP,YES,NO,YES
PLT-09,OT-00940,OT-00961,EtherNetIP,YES,NO,YES
PLT-09,OT-00903,OT-00891,OPC_DA,YES,YES,YES
PLT-09,OT-00927,OT-00905,OPC_DA,YES,YES,YES
PLT-09,OT-00919,OT-00942,OPC_UA,YES,NO,YES
PLT-09,OT-00974,OT-00980,ModbusTCP,YES,YES,YES
PLT-09,OT-00949,OT-00924,OPC_DA,YES,YES,NO
PLT-09,OT-00901,OT-00934,DNP3,YES,YES,YES
PLT-09,OT-00895,OT-00913,PROFIBUS,UNKNOWN,YES,YES
PLT-09,OT-00977,OT-00979,VendorSerial,YES,YES,YES
PLT-09,OT-00934,OT-00908,IEC61850,UNKNOWN,YES,NO
PLT-09,OT-00962,OT-00909,EtherNetIP,YES,YES,YES
PLT-09,OT-00899,OT-00964,EtherNetIP,YES,NO,NO
PLT-09,OT-00913,OT-00919,OPC_UA,YES,NO,NO
PLT-09,OT-00914,OT-00939,ModbusTCP,YES,YES,YES
PLT-09,OT-00891,OT-00903,ModbusTCP,NO,NO,YES
PLT-09,OT-00925,OT-00968,ModbusTCP,YES,YES,NO
PLT-09,OT-00930,OT-00943,IEC61850,YES,YES,YES
PLT-09,OT-00914,OT-00950,ModbusTCP,NO,YES,NO
PLT-09,OT-00930,OT-00891,EtherNetIP,YES,NO,YES
PLT-09,OT-00885,OT-00976,OPC_DA,UNKNOWN,YES,YES
PLT-09,OT-00969,OT-00899,EtherNetIP,YES,NO,NO
PLT-09,OT-00887,OT-00942,DNP3,YES,YES,NO
PLT-09,OT-00952,OT-00954,OPC_DA,YES,YES,YES
PLT-09,OT-00969,OT-00947,OPC_UA,YES,NO,NO
PLT-09,OT-00963,OT-00900,OPC_UA,YES,YES,NO
PLT-09,OT-00955,OT-00965,VendorSerial,YES,YES,YES
PLT-09,OT-00965,OT-00975,IEC61850,UNKNOWN,YES,YES
PLT-10,OT-00990,OT-01010,PROFIBUS,YES,YES,YES
PLT-10,OT-01053,OT-01097,IEC104,YES,YES,NO
PLT-10,OT-01089,OT-00999,ModbusTCP,YES,YES,YES
PLT-10,OT-01100,OT-01048,PROFIBUS,YES,YES,NO
PLT-10,OT-01097,OT-01020,EtherNetIP,YES,NO,YES
PLT-10,OT-01066,OT-01030,PROFINET,YES,NO,NO
PLT-10,OT-01053,OT-00998,OPC_UA,YES,NO,YES
PLT-10,OT-01071,OT-01022,ModbusTCP,YES,YES,YES
PLT-10,OT-01080,OT-00988,OPC_DA,YES,YES,YES
PLT-10,OT-01079,OT-01000,PROFINET,NO,NO,YES
PLT-10,OT-01102,OT-01020,EtherNetIP,YES,YES,YES
PLT-10,OT-01022,OT-00996,DNP3,YES,YES,YES
PLT-10,OT-01015,OT-01065,ModbusTCP,YES,YES,YES
PLT-10,OT-01082,OT-01016,OPC_UA,YES,YES,NO
PLT-10,OT-01007,OT-01023,OPC_DA,UNKNOWN,YES,YES
PLT-10,OT-01015,OT-01043,DNP3,NO,YES,YES
PLT-10,OT-01051,OT-01043,PROFIBUS,YES,YES,YES
PLT-10,OT-01071,OT-01072,PROFIBUS,YES,YES,YES
PLT-10,OT-00988,OT-01009,OPC_UA,YES,YES,YES
PLT-10,OT-01063,OT-01003,VendorSerial,YES,YES,YES
PLT-10,OT-01012,OT-01079,OPC_DA,YES,YES,YES
PLT-10,OT-01012,OT-01101,PROFINET,YES,YES,YES
PLT-10,OT-01080,OT-01047,IEC104,YES,YES,YES
PLT-10,OT-01045,OT-00987,IEC61850,YES,YES,NO
PLT-10,OT-01001,OT-01044,OPC_UA,YES,YES,YES
PLT-10,OT-01002,OT-01082,PROFINET,YES,YES,YES
PLT-10,OT-01101,OT-00991,IEC104,NO,YES,YES
PLT-10,OT-01072,OT-01025,EtherNetIP,YES,YES,YES
PLT-10,OT-01091,OT-01075,ModbusTCP,YES,YES,YES
PLT-10,OT-01049,OT-01067,IEC61850,YES,YES,NO
PLT-10,OT-01095,OT-01065,EtherNetIP,YES,YES,YES
PLT-10,OT-01099,OT-01053,DNP3,YES,NO,YES
PLT-10,OT-01027,OT-00993,ModbusTCP,YES,YES,YES
PLT-10,OT-01088,OT-01017,DNP3,NO,YES,YES
PLT-10,OT-01067,OT-01097,VendorSerial,YES,YES,YES
PLT-10,OT-01068,OT-01011,OPC_UA,YES,YES,YES
PLT-10,OT-01078,OT-01011,ModbusTCP,YES,NO,NO
PLT-10,OT-01079,OT-01089,DNP3,YES,YES,YES
PLT-10,OT-01096,OT-01062,OPC_DA,YES,NO,NO
PLT-10,OT-01035,OT-01060,VendorSerial,NO,YES,NO
PLT-10,OT-00996,OT-01000,ModbusTCP,YES,YES,YES
PLT-10,OT-00996,OT-01020,IEC104,UNKNOWN,NO,NO
PLT-10,OT-01053,OT-01079,OPC_UA,YES,NO,YES
PLT-10,OT-01075,OT-01093,PROFIBUS,YES,YES,NO
PLT-10,OT-01043,OT-01036,OPC_DA,YES,YES,YES
PLT-10,OT-01028,OT-01026,VendorSerial,YES,YES,NO
PLT-10,OT-01012,OT-01101,OPC_UA,YES,YES,NO
PLT-10,OT-00994,OT-01069,IEC61850,UNKNOWN,YES,YES
PLT-10,OT-01087,OT-01068,ModbusTCP,YES,YES,YES
PLT-10,OT-01050,OT-01076,OPC_DA,YES,YES,NO
PLT-10,OT-01059,OT-01062,ModbusTCP,NO,NO,YES
PLT-10,OT-00996,OT-01078,OPC_DA,YES,YES,YES
PLT-10,OT-01004,OT-01066,ModbusTCP,UNKNOWN,YES,YES
PLT-10,OT-01044,OT-01076,IEC104,YES,YES,YES
PLT-10,OT-01027,OT-01059,IEC61850,YES,YES,YES
PLT-10,OT-01036,OT-01058,OPC_DA,YES,YES,YES
PLT-10,OT-01100,OT-01090,IEC61850,UNKNOWN,YES,YES
PLT-10,OT-01000,OT-01077,OPC_UA,YES,YES,NO
PLT-10,OT-00993,OT-01076,ModbusTCP,NO,YES,YES
PLT-10,OT-00988,OT-01063,PROFINET,YES,YES,NO
PLT-10,OT-01047,OT-01017,VendorSerial,UNKNOWN,YES,YES
PLT-10,OT-01026,OT-01031,EtherNetIP,YES,NO,NO
PLT-10,OT-01039,OT-01096,PROFIBUS,YES,YES,YES
PLT-10,OT-01030,OT-01072,OPC_UA,YES,YES,YES
PLT-10,OT-01018,OT-01037,VendorSerial,YES,YES,NO
PLT-10,OT-00988,OT-01056,EtherNetIP,YES,YES,YES
PLT-10,OT-01017,OT-00992,OPC_UA,YES,YES,NO
PLT-10,OT-01051,OT-00997,EtherNetIP,YES,YES,YES
PLT-10,OT-01078,OT-01028,EtherNetIP,YES,YES,NO
PLT-10,OT-01037,OT-01055,PROFINET,YES,YES,NO
PLT-10,OT-01073,OT-01097,OPC_UA,YES,NO,YES
PLT-10,OT-01076,OT-00998,PROFIBUS,YES,NO,YES
PLT-10,OT-01061,OT-01052,DNP3,YES,YES,NO
PLT-10,OT-01088,OT-01058,VendorSerial,YES,YES,YES
PLT-10,OT-01054,OT-01059,IEC61850,YES,YES,YES
PLT-10,OT-01063,OT-01050,VendorSerial,YES,NO,YES
PLT-10,OT-01099,OT-01091,DNP3,YES,YES,YES
PLT-10,OT-01062,OT-01056,PROFINET,YES,YES,YES
PLT-10,OT-01038,OT-01051,IEC61850,YES,YES,YES
PLT-10,OT-01035,OT-00992,DNP3,YES,YES,YES
PLT-10,OT-01083,OT-01004,PROFINET,YES,YES,YES
PLT-10,OT-00993,OT-01033,PROFINET,YES,NO,NO
PLT-10,OT-01004,OT-01094,PROFIBUS,YES,YES,YES
PLT-10,OT-01051,OT-01101,DNP3,YES,YES,YES
PLT-10,OT-01026,OT-01021,IEC61850,NO,YES,NO
PLT-10,OT-01001,OT-01080,PROFINET,UNKNOWN,YES,NO
PLT-10,OT-01060,OT-00988,OPC_UA,YES,YES,YES
PLT-10,OT-01033,OT-01052,PROFIBUS,YES,YES,YES
PLT-10,OT-01068,OT-01088,OPC_UA,YES,YES,YES
PLT-10,OT-00991,OT-01011,OPC_DA,YES,YES,NO
PLT-10,OT-01062,OT-01067,PROFIBUS,YES,NO,YES
PLT-10,OT-01054,OT-01095,ModbusTCP,YES,YES,NO
PLT-10,OT-01060,OT-01072,IEC61850,YES,YES,YES
PLT-10,OT-01062,OT-01021,IEC104,YES,NO,NO
PLT-10,OT-00991,OT-01007,PROFINET,NO,YES,NO
PLT-10,OT-01013,OT-01066,DNP3,YES,YES,YES
PLT-10,OT-01092,OT-01008,OPC_UA,YES,YES,YES
PLT-10,OT-01062,OT-01036,OPC_DA,YES,YES,NO
PLT-10,OT-01012,OT-01072,EtherNetIP,YES,YES,YES
PLT-10,OT-01058,OT-01046,VendorSerial,YES,YES,YES
PLT-10,OT-01059,OT-01043,PROFINET,YES,YES,YES
PLT-10,OT-01008,OT-01006,OPC_DA,YES,YES,YES
PLT-10,OT-01004,OT-01052,IEC104,YES,YES,YES
PLT-10,OT-01053,OT-01083,PROFIBUS,YES,NO,YES
PLT-10,OT-01043,OT-01098,IEC104,YES,NO,YES
PLT-10,OT-01102,OT-01032,OPC_UA,YES,YES,NO
PLT-10,OT-01032,OT-01087,IEC61850,YES,YES,YES
PLT-10,OT-01094,OT-01015,OPC_DA,YES,YES,NO
PLT-10,OT-00987,OT-01052,DNP3,YES,YES,YES
PLT-10,OT-01055,OT-01007,OPC_DA,YES,YES,NO
PLT-10,OT-01027,OT-01007,VendorSerial,UNKNOWN,YES,NO
PLT-10,OT-01063,OT-01089,ModbusTCP,YES,YES,YES
PLT-10,OT-01014,OT-01093,EtherNetIP,YES,YES,YES
PLT-10,OT-01100,OT-01028,OPC_DA,YES,YES,YES
PLT-10,OT-01033,OT-01027,VendorSerial,UNKNOWN,YES,YES
PLT-10,OT-01008,OT-01004,VendorSerial,NO,NO,YES
PLT-10,OT-01008,OT-01011,PROFIBUS,YES,NO,YES
PLT-10,OT-01062,OT-01096,OPC_UA,YES,YES,YES
PLT-10,OT-01039,OT-01048,OPC_UA,YES,YES,NO
PLT-10,OT-01039,OT-01059,PROFIBUS,YES,NO,NO
PLT-10,OT-01090,OT-01031,EtherNetIP,YES,YES,YES
PLT-10,OT-01079,OT-01056,OPC_UA,YES,NO,YES
PLT-10,OT-01068,OT-01007,OPC_UA,YES,YES,YES
PLT-10,OT-01048,OT-01073,DNP3,YES,YES,NO
PLT-10,OT-01084,OT-01025,OPC_UA,YES,NO,YES
PLT-10,OT-01086,OT-01061,PROFINET,YES,YES,YES
PLT-10,OT-01067,OT-01027,OPC_UA,YES,YES,YES
PLT-10,OT-01019,OT-01083,VendorSerial,YES,NO,YES
PLT-10,OT-01091,OT-01048,IEC104,YES,YES,YES
PLT-10,OT-01034,OT-01066,PROFINET,YES,YES,YES
PLT-10,OT-01046,OT-01012,OPC_UA,YES,YES,YES
PLT-10,OT-01015,OT-01075,IEC61850,YES,NO,YES
PLT-10,OT-01006,OT-01034,IEC61850,YES,YES,NO
PLT-10,OT-01091,OT-01072,ModbusTCP,YES,YES,YES
PLT-10,OT-01084,OT-00994,IEC104,UNKNOWN,NO,YES
PLT-10,OT-01076,OT-01061,OPC_UA,UNKNOWN,YES,YES
PLT-10,OT-01081,OT-01020,ModbusTCP,YES,YES,NO
PLT-10,OT-01099,OT-01094,DNP3,YES,YES,YES
PLT-10,OT-01050,OT-01036,DNP3,YES,YES,YES
PLT-10,OT-01083,OT-01033,PROFINET,YES,YES,YES
PLT-10,OT-01054,OT-01020,IEC104,YES,YES,NO
PLT-10,OT-00997,OT-01010,PROFIBUS,YES,YES,YES
PLT-10,OT-01023,OT-00998,ModbusTCP,YES,YES,NO
PLT-10,OT-01007,OT-01013,OPC_DA,YES,YES,YES
PLT-10,OT-01089,OT-00995,VendorSerial,YES,YES,NO
PLT-10,OT-01000,OT-01093,EtherNetIP,YES,YES,YES
PLT-10,OT-01102,OT-01043,ModbusTCP,YES,YES,YES
PLT-10,OT-01056,OT-01000,VendorSerial,YES,YES,YES
PLT-10,OT-00993,OT-01083,VendorSerial,YES,YES,YES
PLT-10,OT-01070,OT-01036,ModbusTCP,YES,NO,NO
PLT-10,OT-01060,OT-01073,PROFINET,YES,NO,YES
PLT-10,OT-01023,OT-01045,IEC61850,YES,NO,YES
PLT-10,OT-01078,OT-01044,DNP3,YES,YES,YES
PLT-10,OT-01066,OT-01065,PROFINET,YES,YES,YES
PLT-10,OT-01024,OT-01038,VendorSerial,YES,YES,NO
PLT-10,OT-01022,OT-01077,DNP3,YES,YES,YES
PLT-10,OT-01024,OT-01080,EtherNetIP,YES,YES,YES
